"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2020,"Fiorentina","Serie A","opponent",33,38,48,432,151,35,11.37,3.97,0.09,0.26,19,27,9,11,48.9,40.4,0.1,-0.9,-1.4,"https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats"
2020,"Freiburg","Bundesliga","team",26,34,46,442,138,31.2,13,4.06,0.09,0.3,17.7,27,5,6,46.7,42,0.1,-0.7,-1,"https://fbref.com/en/squads/a486e511/2019-2020/Freiburg-Stats"
2020,"Freiburg","Bundesliga","opponent",26,34,47,600,188,31.3,17.65,5.53,0.07,0.23,18.7,16,3,4,64.6,61.3,0.11,-17.6,-17.3,"https://fbref.com/en/squads/a486e511/2019-2020/Freiburg-Stats"
2020,"Genoa","Serie A","team",34,38,46,420,140,33.3,11.05,3.68,0.08,0.25,19.2,24,11,16,48.7,36.2,0.09,-2.7,-1.2,"https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats"
2020,"Genoa","Serie A","opponent",34,38,71,581,194,33.4,15.29,5.11,0.11,0.33,19,30,7,9,60,52.9,0.09,11,11.1,"https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats"
2020,"Getafe","La Liga","team",30,38,42,408,121,29.7,10.74,3.18,0.09,0.3,18.6,31,6,7,41.6,36.1,0.09,0.4,-0.1,"https://fbref.com/en/squads/7848bd64/2019-2020/Getafe-Stats"
2020,"Getafe","La Liga","opponent",30,38,35,275,103,37.5,7.24,2.71,0.11,0.29,16.9,15,5,6,41.4,36.7,0.14,-6.4,-6.7,"https://fbref.com/en/squads/7848bd64/2019-2020/Getafe-Stats"
2020,"Gladbach","Bundesliga","team",25,34,64,475,187,39.4,13.97,5.5,0.13,0.32,17,26,4,6,72,67.2,0.15,-8,-7.2,"https://fbref.com/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats"
2020,"Gladbach","Bundesliga","opponent",25,34,40,464,156,33.6,13.65,4.59,0.08,0.25,17.4,16,1,2,45.9,44.3,0.1,-5.9,-5.3,"https://fbref.com/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats"
2020,"Granada","La Liga","team",27,38,50,389,118,30.3,10.24,3.11,0.12,0.38,19,25,5,5,44.9,40.9,0.11,5.1,4.1,"https://fbref.com/en/squads/a0435291/2019-2020/Granada-Stats"
2020,"Granada","La Liga","opponent",27,38,45,443,151,34.1,11.66,3.97,0.09,0.27,19,27,4,5,42.6,38.6,0.09,2.4,2.4,"https://fbref.com/en/squads/a0435291/2019-2020/Granada-Stats"
2020,"Hellas Verona","Serie A","team",30,38,45,435,146,33.6,11.45,3.84,0.09,0.25,17.4,12,8,9,50.5,43.6,0.1,-5.5,-6.6,"https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats"
2020,"Hellas Verona","Serie A","opponent",30,38,50,582,165,28.4,15.32,4.34,0.07,0.25,18.8,22,9,9,53.7,46.7,0.08,-3.7,-5.7,"https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats"
2020,"Hertha BSC","Bundesliga","team",32,34,45,357,119,33.3,10.5,3.5,0.12,0.35,17.7,12,3,3,43.1,40.7,0.12,1.9,1.3,"https://fbref.com/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats"
2020,"Hertha BSC","Bundesliga","opponent",32,34,57,475,166,34.9,13.97,4.88,0.11,0.3,18.2,20,7,7,54.5,49,0.11,2.5,1,"https://fbref.com/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats"
2020,"Hoffenheim","Bundesliga","team",31,34,52,447,154,34.5,13.15,4.53,0.11,0.32,17.1,24,3,4,56.1,53,0.12,-4.1,-4,"https://fbref.com/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats"
2020,"Hoffenheim","Bundesliga","opponent",31,34,51,491,159,32.4,14.44,4.68,0.09,0.28,17.6,12,6,8,59.6,53.3,0.11,-8.6,-8.3,"https://fbref.com/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats"
2020,"Inter","Serie A","team",29,38,80,607,216,35.6,15.97,5.68,0.12,0.32,17.6,22,10,11,69.4,60.8,0.1,10.6,9.2,"https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats"
2020,"Inter","Serie A","opponent",29,38,35,453,114,25.2,11.92,3,0.07,0.28,19,25,3,4,40.7,37.6,0.08,-5.7,-5.6,"https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats"
2020,"Juventus","Serie A","team",30,38,73,665,224,33.7,17.5,5.89,0.09,0.27,19,40,13,14,71.1,60.1,0.09,1.9,-0.1,"https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats"
2020,"Juventus","Serie A","opponent",30,38,43,458,152,33.2,12.05,4,0.07,0.22,19.8,20,9,12,44.9,35.9,0.08,-1.9,-1.9,"https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats"
2020,"Köln","Bundesliga","team",29,34,50,413,147,35.6,12.15,4.32,0.12,0.33,16.8,20,2,4,48.9,46.3,0.12,1.1,1.7,"https://fbref.com/en/squads/bc357bf7/2019-2020/Koln-Stats"
2020,"Köln","Bundesliga","opponent",29,34,67,446,150,33.6,13.12,4.41,0.14,0.42,18.8,19,4,6,53.3,48.6,0.11,13.7,14.4,"https://fbref.com/en/squads/bc357bf7/2019-2020/Koln-Stats"
2020,"Lazio","Serie A","team",27,38,77,562,204,36.3,14.79,5.37,0.11,0.3,18.2,21,15,18,68,53.9,0.1,9,8.1,"https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats"
2020,"Lazio","Serie A","opponent",27,38,41,505,146,28.9,13.29,3.84,0.07,0.23,19.7,26,7,9,51.1,44.1,0.09,-10.1,-10.1,"https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats"
2020,"Lecce","Serie A","team",30,38,52,513,165,32.2,13.5,4.34,0.08,0.25,19.6,19,11,15,54.7,43.5,0.09,-2.7,-2.5,"https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats"
2020,"Lecce","Serie A","opponent",30,38,82,686,243,35.4,18.05,6.39,0.1,0.29,17.5,21,11,13,85.6,75.7,0.11,-3.6,-4.7,"https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats"
2020,"Leganés","La Liga","team",29,38,30,427,143,33.5,11.24,3.76,0.06,0.19,19.2,29,3,5,39.9,35.9,0.09,-9.9,-8.9,"https://fbref.com/en/squads/7c6f2c78/2019-2020/Leganes-Stats"
2020,"Leganés","La Liga","opponent",29,38,50,342,131,38.3,9,3.45,0.13,0.34,18.7,19,6,7,42.8,37.4,0.11,7.2,6.6,"https://fbref.com/en/squads/7c6f2c78/2019-2020/Leganes-Stats"
2020,"Leicester City","Premier League","team",24,38,65,533,183,34.3,14.03,4.82,0.11,0.33,17.4,20,5,7,62.2,56.7,0.11,2.8,3.3,"https://fbref.com/en/squads/a2d435b3/2019-2020/Leicester-City-Stats"
2020,"Leicester City","Premier League","opponent",24,38,39,368,125,34,9.68,3.29,0.08,0.25,17.5,21,8,10,45.5,37.7,0.1,-6.5,-6.7,"https://fbref.com/en/squads/a2d435b3/2019-2020/Leicester-City-Stats"
2020,"Levante","La Liga","team",29,38,45,422,133,31.5,11.11,3.5,0.09,0.3,19,21,5,5,48.1,44.2,0.11,-3.1,-4.2,"https://fbref.com/en/squads/9800b6a1/2019-2020/Levante-Stats"
2020,"Levante","La Liga","opponent",29,38,51,571,209,36.6,15.03,5.5,0.08,0.23,17.3,26,3,7,62.9,57.4,0.1,-11.9,-9.4,"https://fbref.com/en/squads/9800b6a1/2019-2020/Levante-Stats"
2020,"Leverkusen","Bundesliga","team",24,34,57,492,182,37,14.47,5.35,0.11,0.3,16.7,6,2,2,59.1,57.5,0.12,-2.1,-2.5,"https://fbref.com/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats"
2020,"Leverkusen","Bundesliga","opponent",24,34,44,375,141,37.6,11.03,4.15,0.11,0.3,17.1,15,2,2,51.2,49.7,0.14,-7.2,-7.7,"https://fbref.com/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats"
2020,"Lille","Ligue 1","team",25,28,35,342,121,35.4,12.21,4.32,0.09,0.25,18.6,10,5,8,40.3,34,0.1,-5.3,-4,"https://fbref.com/en/squads/cb188c0c/2019-2020/Lille-Stats"
2020,"Lille","Ligue 1","opponent",25,28,24,271,78,28.8,9.68,2.79,0.07,0.26,18.1,15,4,6,31.4,26.7,0.1,-7.4,-6.7,"https://fbref.com/en/squads/cb188c0c/2019-2020/Lille-Stats"
2020,"Liverpool","Premier League","team",24,38,83,586,224,38.2,15.42,5.89,0.13,0.35,16.5,20,5,5,68.9,65,0.11,14.1,13,"https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats"
2020,"Liverpool","Premier League","opponent",24,38,32,340,106,31.2,8.95,2.79,0.09,0.29,17.2,5,1,1,37.7,36.9,0.11,-5.7,-5.9,"https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats"
2020,"Lyon","Ligue 1","team",27,28,42,354,130,36.7,12.64,4.64,0.1,0.28,19.1,15,5,6,37.6,33,0.09,4.4,4,"https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats"
2020,"Lyon","Ligue 1","opponent",27,28,24,307,95,30.9,10.96,3.39,0.07,0.23,21.1,21,2,3,27.1,24.7,0.08,-3.1,-2.7,"https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats"
2020,"Mainz 05","Bundesliga","team",25,34,42,450,139,30.9,13.24,4.09,0.09,0.28,18.9,13,3,3,48.2,45.8,0.1,-6.2,-6.8,"https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats"
2020,"Mainz 05","Bundesliga","opponent",25,34,64,500,176,35.2,14.71,5.18,0.12,0.35,17.5,23,3,5,59.6,55.6,0.11,4.4,5.4,"https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats"
2020,"Mallorca","La Liga","team",32,38,39,410,118,28.8,10.79,3.11,0.08,0.26,19.2,22,8,10,41.1,33.3,0.08,-2.1,-2.3,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Mallorca","La Liga","opponent",32,38,64,482,174,36.1,12.68,4.58,0.1,0.28,18.2,17,15,16,63.5,51.2,0.11,0.5,-2.2,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Manchester City","Premier League","team",24,38,100,735,250,34,19.34,6.58,0.13,0.38,16.4,27,6,11,92,83.6,0.12,8,10.4,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester City","Premier League","opponent",24,38,34,277,107,38.6,7.29,2.82,0.11,0.29,16.6,18,3,3,36.2,34.6,0.13,-2.2,-3.6,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester Utd","Premier League","team",29,38,65,530,201,37.9,13.95,5.29,0.1,0.27,19.1,33,10,14,62.2,51.2,0.1,2.8,3.8,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Manchester Utd","Premier League","opponent",29,38,35,387,128,33.1,10.18,3.37,0.08,0.25,17.8,23,3,3,37.7,35.3,0.09,-2.7,-3.3,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Marseille","Ligue 1","team",23,28,38,370,115,31.1,13.21,4.11,0.09,0.3,19.7,20,4,6,36.2,31.6,0.09,1.8,2.4,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Marseille","Ligue 1","opponent",23,28,27,273,94,34.4,9.75,3.36,0.08,0.24,18.9,19,4,5,31.8,28,0.11,-4.8,-5,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Metz","Ligue 1","team",24,28,27,306,96,31.4,10.93,3.43,0.08,0.26,20.7,19,2,4,27.1,24,0.08,-0.1,1,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Metz","Ligue 1","opponent",24,28,35,384,131,34.1,13.71,4.68,0.08,0.24,19,18,4,4,38.1,35,0.09,-3.1,-4,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Milan","Serie A","team",32,38,60,610,186,30.5,16.05,4.89,0.09,0.28,19,24,8,9,62.8,56,0.09,-2.8,-4,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Milan","Serie A","opponent",32,38,45,434,144,33.2,11.42,3.79,0.09,0.28,19.3,21,5,10,45.1,37.5,0.09,-0.1,2.5,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Monaco","Ligue 1","team",28,28,44,376,135,35.9,13.43,4.82,0.11,0.3,16.9,16,4,4,48.9,45.7,0.13,-4.9,-5.7,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Monaco","Ligue 1","opponent",28,28,43,362,128,35.4,12.93,4.57,0.1,0.29,18.4,14,6,6,42.7,38.1,0.11,0.3,-1.1,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Montpellier","Ligue 1","team",27,28,33,348,112,32.2,12.43,4,0.09,0.28,19.2,22,2,5,35.3,31.3,0.09,-2.3,-0.3,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Montpellier","Ligue 1","opponent",27,28,32,367,127,34.6,13.11,4.54,0.08,0.23,20.1,26,3,5,34.7,31,0.09,-2.7,-2,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Nantes","Ligue 1","team",29,28,23,332,112,33.7,11.86,4,0.06,0.19,20.1,9,2,2,30.2,28.7,0.09,-7.2,-7.7,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Nantes","Ligue 1","opponent",29,28,30,296,96,32.4,10.57,3.43,0.09,0.28,18.6,15,3,6,31.5,26.8,0.09,-1.5,0.2,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Napoli","Serie A","team",25,38,60,683,225,32.9,17.97,5.92,0.08,0.24,19,17,5,5,61.7,57.8,0.09,-1.7,-2.8,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Napoli","Serie A","opponent",25,38,49,397,130,32.7,10.45,3.42,0.11,0.32,18,11,7,8,44.7,38.5,0.1,4.3,3.5,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Newcastle Utd","Premier League","team",28,38,38,398,132,33.2,10.47,3.47,0.1,0.29,19.1,14,0,1,35.5,34.8,0.09,2.5,3.2,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Newcastle Utd","Premier League","opponent",28,38,56,564,193,34.2,14.84,5.08,0.1,0.28,16.5,20,2,2,65.6,64,0.12,-9.6,-10,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Nice","Ligue 1","team",31,28,41,334,125,37.4,11.93,4.46,0.11,0.29,18.9,25,5,5,35.7,31.9,0.1,5.3,4.1,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Nice","Ligue 1","opponent",31,28,36,384,131,34.1,13.71,4.68,0.08,0.24,18.3,15,5,7,43.9,38.7,0.1,-7.9,-7.7,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Norwich City","Premier League","team",30,38,25,407,126,31,10.71,3.32,0.06,0.18,18,16,2,2,37,35.4,0.09,-12,-12.4,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Norwich City","Premier League","opponent",30,38,72,600,203,33.8,15.79,5.34,0.11,0.33,16.6,19,4,7,66.5,60.9,0.1,5.5,7.1,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Nîmes","Ligue 1","team",28,28,29,355,105,29.6,12.68,3.75,0.08,0.26,19.4,12,2,2,30.3,28.7,0.08,-1.3,-1.7,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Nîmes","Ligue 1","opponent",28,28,43,348,123,35.3,12.43,4.39,0.11,0.32,18.6,18,4,4,40.9,37.8,0.11,2.1,1.2,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Osasuna","La Liga","team",31,38,46,455,142,31.2,11.97,3.74,0.08,0.27,18.7,22,8,8,49.4,43.2,0.1,-3.4,-5.2,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Osasuna","La Liga","opponent",31,38,54,419,138,32.9,11.03,3.63,0.12,0.36,17.9,26,5,5,49.4,45.5,0.11,4.6,3.5,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Paderborn 07","Bundesliga","team",27,34,37,427,124,29,12.56,3.65,0.08,0.28,19.7,20,2,4,39.2,36.1,0.09,-2.2,-1.1,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paderborn 07","Bundesliga","opponent",27,34,72,490,180,36.7,14.41,5.29,0.14,0.38,16.2,15,4,5,67.3,63.4,0.13,4.7,4.6,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paris S-G","Ligue 1","team",31,27,71,441,186,42.2,16.33,6.89,0.15,0.35,15.9,21,6,8,74.2,67.9,0.16,-3.2,-2.9,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Paris S-G","Ligue 1","opponent",31,27,23,266,81,30.5,9.85,3,0.09,0.28,18.9,8,0,0,23.1,23.1,0.09,-0.1,-0.1,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Parma","Serie A","team",25,38,53,458,145,31.7,12.05,3.82,0.11,0.34,19,23,4,6,48.4,43.7,0.1,4.6,5.3,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"Parma","Serie A","opponent",25,38,57,665,202,30.4,17.5,5.32,0.08,0.25,18.7,27,7,11,64.3,56.3,0.09,-7.3,-6.3,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"RB Leipzig","Bundesliga","team",29,34,81,545,206,37.8,16.03,6.06,0.14,0.37,17,23,5,5,71.3,67.6,0.13,9.7,8.4,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"RB Leipzig","Bundesliga","opponent",29,34,37,349,119,34.1,10.26,3.5,0.1,0.29,17.6,8,2,2,38.8,37.2,0.11,-1.8,-2.2,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"Real Madrid","La Liga","team",26,38,69,552,222,40.2,14.53,5.84,0.11,0.26,18,18,11,11,67.9,59.2,0.11,1.1,-1.2,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Madrid","La Liga","opponent",26,38,25,335,108,32.2,8.82,2.84,0.07,0.21,18.1,12,2,2,33.3,31.7,0.1,-8.3,-8.7,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Sociedad","La Liga","team",27,38,54,424,139,32.8,11.16,3.66,0.12,0.36,17.7,12,4,5,48.9,45.1,0.11,5.1,4.9,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Real Sociedad","La Liga","opponent",27,38,47,385,136,35.3,10.13,3.58,0.1,0.29,18.2,13,7,9,43,36,0.1,4,4,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Reims","Ligue 1","team",26,28,26,333,87,26.1,11.89,3.11,0.06,0.24,19.3,14,5,5,30.6,26.7,0.08,-4.6,-5.7,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Reims","Ligue 1","opponent",26,28,21,278,85,30.6,9.93,3.04,0.07,0.22,19.2,13,2,6,28.5,23.7,0.09,-7.5,-4.7,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Rennes","Ligue 1","team",26,28,37,336,108,32.1,12,3.86,0.1,0.31,19,27,3,5,37.1,33.4,0.1,-0.1,0.6,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Rennes","Ligue 1","opponent",26,28,23,353,93,26.3,12.61,3.32,0.06,0.22,19.8,10,3,5,30.2,26.3,0.08,-7.2,-6.3,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Roma","Serie A","team",31,38,73,630,198,31.4,16.58,5.21,0.1,0.31,18.7,35,12,14,73.2,62.8,0.1,-0.2,-1.8,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"Roma","Serie A","opponent",31,38,51,418,148,35.4,11,3.89,0.1,0.28,18.7,19,9,10,49.4,41.5,0.1,1.6,0.5,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"SPAL","Serie A","team",34,38,27,462,117,25.3,12.16,3.08,0.05,0.19,19.4,23,5,7,40.7,35.2,0.08,-13.7,-13.2,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"SPAL","Serie A","opponent",34,38,74,648,220,34,17.05,5.79,0.1,0.3,18.8,35,7,8,68.6,62.4,0.1,5.4,4.6,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"Saint-Étienne","Ligue 1","team",31,28,28,304,97,31.9,10.86,3.46,0.08,0.24,19,15,5,5,31.4,27.6,0.09,-3.4,-4.6,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Saint-Étienne","Ligue 1","opponent",31,28,45,320,120,37.5,11.43,4.29,0.13,0.33,18.6,13,5,6,38.8,34.3,0.11,6.2,5.7,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Sampdoria","Serie A","team",31,38,48,549,161,29.3,14.45,4.24,0.07,0.24,19.4,25,9,12,50.2,40.8,0.08,-2.2,-1.8,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sampdoria","Serie A","opponent",31,38,61,498,170,34.1,13.11,4.47,0.11,0.31,18.4,29,8,9,54.9,47.9,0.1,6.1,5.1,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sassuolo","Serie A","team",31,38,69,547,191,34.9,14.39,5.03,0.12,0.34,19.8,32,5,6,52.9,48.2,0.09,16.1,15.8,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Sassuolo","Serie A","opponent",31,38,59,507,175,34.5,13.34,4.61,0.1,0.29,17.2,19,8,9,62,54.9,0.11,-3,-3.9,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Schalke 04","Bundesliga","team",29,34,35,383,124,32.4,11.26,3.65,0.09,0.27,18.5,10,2,2,37.8,36.2,0.1,-2.8,-3.2,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Schalke 04","Bundesliga","opponent",29,34,56,459,167,36.4,13.5,4.91,0.11,0.3,17.7,15,6,6,51.6,47,0.1,4.4,3,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Sevilla","La Liga","team",26,38,53,484,164,33.9,12.74,4.32,0.1,0.28,16.7,17,7,7,53.2,47.9,0.1,-0.2,-1.9,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sevilla","La Liga","opponent",26,38,33,384,113,29.4,10.11,2.97,0.08,0.27,19.7,31,3,4,36.1,33,0.09,-3.1,-3,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sheffield Utd","Premier League","team",26,38,36,352,109,31,9.26,2.87,0.1,0.32,15.2,4,1,1,43,42.2,0.12,-7,-7.2,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Sheffield Utd","Premier League","opponent",26,38,39,428,137,32,11.26,3.61,0.09,0.28,17.6,24,1,3,51,48.6,0.12,-12,-10.6,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Southampton","Premier League","team",25,38,51,494,171,34.6,13,4.5,0.1,0.29,17.8,27,2,5,56.1,52.1,0.11,-5.1,-3.1,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Southampton","Premier League","opponent",25,38,59,448,164,36.6,11.79,4.32,0.13,0.34,16.6,13,3,4,52.8,49.6,0.11,6.2,6.4,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Strasbourg","Ligue 1","team",25,27,32,323,105,32.5,11.96,3.89,0.09,0.28,18.3,13,3,4,34.2,31.1,0.1,-2.2,-2.1,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Strasbourg","Ligue 1","opponent",25,27,32,268,97,36.2,9.93,3.59,0.1,0.27,18.8,17,6,7,32.2,26.7,0.1,-0.2,-0.7,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Torino","Serie A","team",27,38,44,438,144,32.9,11.53,3.79,0.08,0.26,18.4,21,7,8,44.8,39.4,0.09,-0.8,-2.4,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Torino","Serie A","opponent",27,38,65,608,197,32.4,16,5.18,0.09,0.28,18.6,21,10,11,60.8,52.2,0.09,4.2,2.8,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Tottenham","Premier League","team",29,38,56,440,154,35,11.58,4.05,0.12,0.34,18.4,21,3,4,47.9,44.7,0.1,8.1,8.3,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Tottenham","Premier League","opponent",29,38,45,532,174,32.7,14,4.58,0.08,0.23,17.5,23,5,7,54.2,49.1,0.09,-9.2,-9.1,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Toulouse","Ligue 1","team",30,28,21,310,90,29,11.07,3.21,0.05,0.19,18.5,12,4,6,31.7,27.2,0.09,-10.7,-10.2,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Toulouse","Ligue 1","opponent",30,28,57,408,141,34.6,14.57,5.04,0.13,0.38,18.4,21,3,5,45.6,41.7,0.1,11.4,12.3,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Udinese","Serie A","team",25,38,37,469,141,30.1,12.34,3.71,0.08,0.26,18.5,12,0,0,41.6,41.6,0.09,-4.6,-4.6,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Udinese","Serie A","opponent",25,38,51,579,184,31.8,15.24,4.84,0.07,0.23,19.5,23,8,10,53.4,45.4,0.08,-2.4,-2.4,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Union Berlin","Bundesliga","team",26,34,38,397,130,32.7,11.68,3.82,0.09,0.26,18,7,4,5,41.4,37.6,0.1,-3.4,-3.6,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
