"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
2018,"Leverkusen","Bundesliga","team",24,24,34,3060,90,100,34,374,NA,NA,102,0,135,1.62,58,44,14,0.41,57.5,38.9,18.6,0.55,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
2018,"Leverkusen","Bundesliga","opponent",24,25.7,34,3060,90,100,34,374,NA,NA,99,22,138,1.09,44,58,-14,-0.41,38.9,57.5,-18.6,-0.55,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats"
2018,"Lille","Ligue 1","team",25,22.6,38,3420,90,100,38,418,83,303,109,25,157,1,41,67,-26,-0.68,36.4,57.9,-21.5,-0.57,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
2018,"Lille","Ligue 1","opponent",25,26.1,38,3420,90,100,38,418,83,305,111,22,155,1.79,67,41,26,0.68,57.9,36.4,21.5,0.57,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats"
2018,"Liverpool","Premier League","team",27,25.6,38,3420,90,100,38,418,NA,NA,111,0,155,1.97,84,38,46,1.21,72.9,33.8,39.1,1.03,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
2018,"Liverpool","Premier League","opponent",27,27.1,38,3420,90,100,38,418,NA,NA,107,20,158,0.71,38,84,-46,-1.21,33.8,72.9,-39.1,-1.03,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats"
2018,"Lyon","Ligue 1","team",26,24.4,38,3420,90,100,38,418,85,308,108,18,158,2.05,87,43,44,1.16,63.4,40.1,23.3,0.61,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
2018,"Lyon","Ligue 1","opponent",26,26,38,3420,90,100,38,418,85,306,105,24,161,0.71,43,87,-44,-1.16,40.1,63.4,-23.3,-0.61,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats"
2018,"Mainz 05","Bundesliga","team",27,25.3,34,3060,90,100,34,374,NA,NA,101,0,137,1.06,38,52,-14,-0.41,35.4,47.9,-12.5,-0.37,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
2018,"Mainz 05","Bundesliga","opponent",27,25.7,34,3060,90,100,34,374,NA,NA,99,23,137,1.68,52,38,14,0.41,47.9,35.4,12.5,0.37,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats"
2018,"Manchester City","Premier League","team",25,26.4,38,3420,90,100,38,418,NA,NA,106,0,158,2.63,106,27,79,2.08,78.6,23.8,54.8,1.44,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
2018,"Manchester City","Premier League","opponent",25,26.9,38,3420,90,100,38,418,NA,NA,106,22,160,0.26,27,106,-79,-2.08,23.8,78.6,-54.8,-1.44,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
2018,"Manchester Utd","Premier League","team",27,26.7,38,3420,90,100,38,418,NA,NA,111,0,155,2.13,68,28,40,1.05,55.7,40.7,15,0.4,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
2018,"Manchester Utd","Premier League","opponent",27,26.9,38,3420,90,100,38,418,NA,NA,107,19,159,0.71,28,68,-40,-1.05,40.7,55.7,-15,-0.4,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
2018,"Marseille","Ligue 1","team",26,27.2,38,3420,90,100,38,418,84,303,113,21,153,2.03,80,47,33,0.87,78.1,41.8,36.3,0.96,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
2018,"Marseille","Ligue 1","opponent",26,26,38,3420,90,100,38,418,84,306,106,22,160,0.68,47,80,-33,-0.87,41.8,78.1,-36.3,-0.96,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
2018,"Metz","Ligue 1","team",36,27.4,38,3420,90,100,38,418,84,308,102,22,157,0.68,34,76,-42,-1.11,40.3,71.3,-31,-0.81,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
2018,"Metz","Ligue 1","opponent",36,25.8,38,3420,90,100,38,418,84,303,111,21,155,2.11,76,34,42,1.11,71.3,40.3,31,0.81,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
2018,"Milan","Serie A","team",24,25,38,3420,90,100,38,418,NA,NA,107,0,334,1.68,56,42,14,0.37,51.2,36.9,14.3,0.38,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
2018,"Milan","Serie A","opponent",24,27.2,38,3420,90,100,38,418,NA,NA,112,23,312,1.05,42,56,-14,-0.37,36.9,51.2,-14.3,-0.38,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
2018,"Monaco","Ligue 1","team",32,25.8,38,3420,90,100,38,418,84,305,111,20,155,2.11,85,45,40,1.05,62.3,48.5,13.8,0.36,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
2018,"Monaco","Ligue 1","opponent",32,26,38,3420,90,100,38,418,84,304,111,22,155,0.68,45,85,-40,-1.05,48.5,62.3,-13.8,-0.36,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
2018,"Montpellier","Ligue 1","team",23,26.4,38,3420,90,100,38,418,84,306,110,21,155,1.34,36,33,3,0.08,42.6,39,3.6,0.1,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
2018,"Montpellier","Ligue 1","opponent",23,26,38,3420,90,100,38,418,84,307,109,21,155,1.18,33,36,-3,-0.08,39,42.6,-3.6,-0.1,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
2018,"Málaga","La Liga","team",37,27.2,38,3420,90,100,38,418,83,299,113,23,152,0.53,24,61,-37,-0.97,38.4,59.4,-21,-0.55,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Málaga","La Liga","opponent",37,26.7,38,3420,90,100,38,418,83,310,108,20,157,2.34,61,24,37,0.97,59.4,38.4,21,0.55,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Nantes","Ligue 1","team",30,25.6,38,3420,90,100,38,418,83,301,111,24,155,1.37,36,41,-5,-0.13,41.8,38.1,3.7,0.1,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Nantes","Ligue 1","opponent",30,26.2,38,3420,90,100,38,418,83,307,109,20,156,1.37,41,36,5,0.13,38.1,41.8,-3.7,-0.1,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Napoli","Serie A","team",23,28,38,3420,90,100,38,418,NA,NA,113,0,308,2.39,77,29,48,1.26,67.1,27.1,40.1,1.05,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Napoli","Serie A","opponent",23,26.9,38,3420,90,100,38,418,NA,NA,112,21,313,0.42,29,77,-48,-1.26,27.1,67.1,-40.1,-1.05,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Newcastle Utd","Premier League","team",27,25.6,38,3420,90,100,38,418,NA,NA,112,0,154,1.16,39,47,-8,-0.21,41.6,52.4,-10.8,-0.28,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Newcastle Utd","Premier League","opponent",27,26.9,38,3420,90,100,38,418,NA,NA,99,17,167,1.63,47,39,8,0.21,52.4,41.6,10.8,0.28,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Nice","Ligue 1","team",31,25,38,3420,90,100,38,418,86,319,95,15,171,1.42,53,52,1,0.03,49.2,49.5,-0.3,-0.01,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Nice","Ligue 1","opponent",31,26.1,38,3420,90,100,38,418,86,305,109,20,155,1.34,52,53,-1,-0.03,49.5,49.2,0.3,0.01,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Paris S-G","Ligue 1","team",28,26.1,38,3420,90,100,38,418,85,306,105,19,161,2.45,108,29,79,2.08,86.1,34.3,51.7,1.36,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"Paris S-G","Ligue 1","opponent",28,26,38,3420,90,100,38,418,85,310,105,21,161,0.39,29,108,-79,-2.08,34.3,86.1,-51.7,-1.36,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"RB Leipzig","Bundesliga","team",23,23.4,34,3060,90,100,34,374,NA,NA,98,0,139,1.56,57,53,4,0.12,51.9,46.7,5.2,0.15,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"RB Leipzig","Bundesliga","opponent",23,25.7,34,3060,90,100,34,374,NA,NA,95,23,143,1.21,53,57,-4,-0.12,46.7,51.9,-5.2,-0.15,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"Real Madrid","La Liga","team",24,27.1,38,3420,90,100,38,418,85,308,105,20,161,2,94,44,50,1.32,85.4,43.2,42.2,1.11,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Madrid","La Liga","opponent",24,26.9,38,3420,90,100,38,418,85,303,112,23,154,0.74,44,94,-50,-1.32,43.2,85.4,-42.2,-1.11,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Sociedad","La Liga","team",27,25.9,38,3420,90,100,38,418,85,306,108,20,158,1.29,66,59,7,0.18,53.7,50.5,3.1,0.08,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Real Sociedad","La Liga","opponent",27,26.8,38,3420,90,100,38,418,85,306,111,21,154,1.53,59,66,-7,-0.18,50.5,53.7,-3.1,-0.08,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Rennes","Ligue 1","team",28,24.2,38,3420,90,100,38,418,85,314,101,21,164,1.53,50,44,6,0.16,49.8,49.3,0.5,0.01,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Rennes","Ligue 1","opponent",28,26.3,38,3420,90,100,38,418,85,302,110,21,155,1.21,44,50,-6,-0.16,49.3,49.8,-0.5,-0.01,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Roma","Serie A","team",27,27.4,38,3420,90,100,38,418,NA,NA,114,0,305,2.03,61,28,33,0.87,63.4,37.2,26.2,0.69,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"Roma","Serie A","opponent",27,26.8,38,3420,90,100,38,418,NA,NA,108,20,325,0.76,28,61,-33,-0.87,37.2,63.4,-26.2,-0.69,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"SPAL","Serie A","team",29,26.7,38,3420,90,100,38,418,NA,NA,110,0,332,1,39,59,-20,-0.53,35.8,57.7,-21.9,-0.58,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"SPAL","Serie A","opponent",29,26.8,38,3420,90,100,38,418,NA,NA,111,20,313,1.63,59,39,20,0.53,57.7,35.8,21.9,0.58,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"Saint-Étienne","Ligue 1","team",30,26.6,38,3420,90,100,38,418,83,304,107,24,158,1.45,47,50,-3,-0.08,51,54.1,-3.1,-0.08,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Saint-Étienne","Ligue 1","opponent",30,26,38,3420,90,100,38,418,83,307,107,23,159,1.29,50,47,3,0.08,54.1,51,3.1,0.08,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Sampdoria","Serie A","team",27,27,38,3420,90,100,38,418,NA,NA,110,0,311,1.42,56,60,-4,-0.11,53.5,60.3,-6.8,-0.18,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sampdoria","Serie A","opponent",27,26.9,38,3420,90,100,38,418,NA,NA,111,21,311,1.42,60,56,4,0.11,60.3,53.5,6.8,0.18,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sassuolo","Serie A","team",28,27.2,38,3420,90,100,38,418,NA,NA,113,0,322,1.13,29,59,-30,-0.79,46.3,48.9,-2.6,-0.07,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Sassuolo","Serie A","opponent",28,27.2,38,3420,90,100,38,418,NA,NA,113,22,322,1.61,59,29,30,0.79,48.9,46.3,2.6,0.07,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Schalke 04","Bundesliga","team",24,26.1,34,3060,90,100,34,374,NA,NA,102,0,136,1.85,53,37,16,0.47,46.7,40.2,6.6,0.19,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Schalke 04","Bundesliga","opponent",24,25.5,34,3060,90,100,34,374,NA,NA,99,23,139,0.88,37,53,-16,-0.47,40.2,46.7,-6.6,-0.19,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Sevilla","La Liga","team",31,27.1,38,3420,90,100,38,418,84,303,114,22,152,1.53,49,58,-9,-0.24,59.5,54.4,5.2,0.14,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Sevilla","La Liga","opponent",31,26.9,38,3420,90,100,38,418,84,304,111,22,154,1.29,58,49,9,0.24,54.4,59.5,-5.2,-0.14,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Southampton","Premier League","team",26,26.2,38,3420,90,100,38,418,NA,NA,113,0,153,0.95,37,56,-19,-0.5,39.9,45.2,-5.3,-0.14,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Southampton","Premier League","opponent",26,26.9,38,3420,90,100,38,418,NA,NA,104,21,160,1.66,56,37,19,0.5,45.2,39.9,5.3,0.14,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Stoke City","Premier League","team",30,27.5,38,3420,90,100,38,418,NA,NA,92,0,174,0.87,35,68,-33,-0.87,36.5,62.5,-26,-0.69,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Stoke City","Premier League","opponent",30,26.9,38,3420,90,100,38,418,NA,NA,107,19,159,1.82,68,35,33,0.87,62.5,36.5,26,0.69,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Strasbourg","Ligue 1","team",25,27.2,38,3420,90,100,38,418,85,304,110,18,156,1,44,67,-23,-0.61,45.5,58.4,-12.9,-0.34,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Strasbourg","Ligue 1","opponent",25,25.9,38,3420,90,100,38,418,85,305,109,22,157,1.71,67,44,23,0.61,58.4,45.5,12.9,0.34,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Stuttgart","Bundesliga","team",26,25.6,34,3060,90,100,34,374,NA,NA,100,0,137,1.5,36,36,0,0,40.3,43.5,-3.1,-0.09,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Stuttgart","Bundesliga","opponent",26,25.7,34,3060,90,100,34,374,NA,NA,99,23,138,1.32,36,36,0,0,43.5,40.3,3.1,0.09,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Swansea City","Premier League","team",26,27.2,38,3420,90,100,38,418,NA,NA,109,0,157,0.87,28,56,-28,-0.74,31.6,58.6,-27,-0.71,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Swansea City","Premier League","opponent",26,27.1,38,3420,90,100,38,418,NA,NA,101,18,165,1.89,56,28,28,0.74,58.6,31.6,27,0.71,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Torino","Serie A","team",27,28.1,38,3420,90,100,38,418,NA,NA,106,0,315,1.42,54,46,8,0.21,46,47,-1,-0.03,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Torino","Serie A","opponent",27,26.8,38,3420,90,100,38,418,NA,NA,110,23,322,1.18,46,54,-8,-0.21,47,46,1,0.03,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Tottenham","Premier League","team",25,25.8,38,3420,90,100,38,418,NA,NA,108,0,157,2.03,74,36,38,1,64.7,33.9,30.8,0.81,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Tottenham","Premier League","opponent",25,26.9,38,3420,90,100,38,418,NA,NA,106,20,160,0.76,36,74,-38,-1,33.9,64.7,-30.8,-0.81,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Toulouse","Ligue 1","team",25,23.9,38,3420,90,100,38,418,84,305,110,22,156,0.97,38,54,-16,-0.42,45.5,52.1,-6.6,-0.17,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Toulouse","Ligue 1","opponent",25,26.2,38,3420,90,100,38,418,84,301,108,21,158,1.76,54,38,16,0.42,52.1,45.5,6.6,0.17,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Troyes","Ligue 1","team",25,26.7,38,3420,90,100,38,418,83,298,114,23,152,0.87,32,59,-27,-0.71,38,52,-14,-0.37,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Troyes","Ligue 1","opponent",25,25.9,38,3420,90,100,38,418,83,304,110,20,156,1.97,59,32,27,0.71,52,38,14,0.37,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Udinese","Serie A","team",27,26.5,38,3420,90,100,38,418,NA,NA,113,0,319,1.05,48,63,-15,-0.39,43.2,49.3,-6.1,-0.16,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Udinese","Serie A","opponent",27,27,38,3420,90,100,38,418,NA,NA,112,19,310,1.84,63,48,15,0.39,49.3,43.2,6.1,0.16,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Valencia","La Liga","team",25,24.8,38,3420,90,100,38,418,85,306,107,18,159,1.92,65,38,27,0.71,56,48.3,7.7,0.2,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Valencia","La Liga","opponent",25,26.9,38,3420,90,100,38,418,85,306,107,22,159,0.89,38,65,-27,-0.71,48.3,56,-7.7,-0.2,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Villarreal","La Liga","team",32,26.6,38,3420,90,100,38,418,84,299,112,22,153,1.61,57,50,7,0.18,53.3,53.4,-0.1,0,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Villarreal","La Liga","opponent",32,26.9,38,3420,90,100,38,418,84,309,107,22,159,1.21,50,57,-7,-0.18,53.4,53.3,0.1,0,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Watford","Premier League","team",29,27.9,38,3420,90,100,38,418,NA,NA,111,0,155,1.08,44,64,-20,-0.53,45,51.8,-6.8,-0.18,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Watford","Premier League","opponent",29,26.9,38,3420,90,100,38,418,NA,NA,105,19,161,1.71,64,44,20,0.53,51.8,45,6.8,0.18,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Werder Bremen","Bundesliga","team",25,26.3,34,3060,90,100,34,374,NA,NA,97,0,140,1.24,37,40,-3,-0.09,38.9,45.1,-6.2,-0.18,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"Werder Bremen","Bundesliga","opponent",25,25.6,34,3060,90,100,34,374,NA,NA,97,21,140,1.41,40,37,3,0.09,45.1,38.9,6.2,0.18,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"West Brom","Premier League","team",24,29.1,38,3420,90,100,38,418,NA,NA,108,0,157,0.82,31,56,-25,-0.66,36.5,47.9,-11.4,-0.3,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Brom","Premier League","opponent",24,26.9,38,3420,90,100,38,418,NA,NA,103,20,161,1.84,56,31,25,0.66,47.9,36.5,11.4,0.3,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Ham","Premier League","team",27,28,38,3420,90,100,38,418,NA,NA,97,0,167,1.11,48,68,-20,-0.53,36.7,55.1,-18.4,-0.48,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"West Ham","Premier League","opponent",27,26.8,38,3420,90,100,38,418,NA,NA,104,17,162,1.58,68,48,20,0.53,55.1,36.7,18.4,0.48,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"Wolfsburg","Bundesliga","team",29,25.1,34,3060,90,100,34,374,NA,NA,91,0,147,0.97,36,48,-12,-0.35,34.2,52,-17.8,-0.52,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2018,"Wolfsburg","Bundesliga","opponent",29,25.7,34,3060,90,100,34,374,NA,NA,100,20,138,1.59,48,36,12,0.35,52,34.2,17.8,0.52,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2019,"Alavés","La Liga","team",26,26.7,38,3420,90,100,38,418,85,NA,113,17,153,1.32,39,50,-11,-0.29,41.1,53.2,-12.1,-0.32,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Alavés","La Liga","opponent",26,26.9,38,3420,90,100,38,418,85,NA,111,23,155,1.39,50,39,11,0.29,53.2,41.1,12.1,0.32,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Amiens","Ligue 1","team",26,26.5,38,3420,90,100,38,418,85,307,106,18,160,1,31,52,-21,-0.55,35.4,49.8,-14.5,-0.38,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Amiens","Ligue 1","opponent",26,26.1,38,3420,90,100,38,418,85,308,107,18,158,1.71,52,31,21,0.55,49.8,35.4,14.5,0.38,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Angers","Ligue 1","team",24,28,38,3420,90,100,38,418,84,304,110,20,155,1.21,44,49,-5,-0.13,50.7,47.9,2.8,0.07,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Angers","Ligue 1","opponent",24,25.8,38,3420,90,100,38,418,84,309,106,18,160,1.37,49,44,5,0.13,47.9,50.7,-2.8,-0.07,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Arsenal","Premier League","team",28,26.7,38,3420,90,100,38,418,83,NA,113,26,153,1.84,73,51,22,0.58,60.1,54.2,5.8,0.15,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Arsenal","Premier League","opponent",28,26.8,38,3420,90,100,38,418,83,NA,104,18,162,0.97,51,73,-22,-0.58,54.2,60.1,-5.8,-0.15,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Atalanta","Serie A","team",27,26.5,38,3420,90,100,38,418,84,308,109,22,311,1.82,77,46,31,0.82,72.2,41.1,31.1,0.82,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Atalanta","Serie A","opponent",27,26.9,38,3420,90,100,38,418,84,301,112,23,303,0.95,46,77,-31,-0.82,41.1,72.2,-31.1,-0.82,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Athletic Club","La Liga","team",27,27.6,38,3420,90,100,38,418,85,NA,113,19,153,1.39,41,45,-4,-0.11,43.4,45.7,-2.3,-0.06,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Athletic Club","La Liga","opponent",27,27.2,38,3420,90,100,38,418,85,NA,110,20,154,1.24,45,41,4,0.11,45.7,43.4,2.3,0.06,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Atlético Madrid","La Liga","team",29,26.4,38,3420,90,100,38,418,83,NA,105,26,160,2,55,29,26,0.68,47.3,41.9,5.4,0.14,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Atlético Madrid","La Liga","opponent",29,27,38,3420,90,100,38,418,83,NA,112,21,154,0.74,29,55,-26,-0.68,41.9,47.3,-5.4,-0.14,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Augsburg","Bundesliga","team",30,26.5,34,3060,90,100,34,374,85,NA,94,22,144,0.94,51,71,-20,-0.59,45.3,61.1,-15.8,-0.46,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Augsburg","Bundesliga","opponent",30,25.8,34,3060,90,100,34,374,85,NA,98,22,140,1.82,71,51,20,0.59,61.1,45.3,15.8,0.46,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Barcelona","La Liga","team",30,27.7,38,3420,90,100,38,418,84,NA,112,21,154,2.29,90,36,54,1.42,75.8,45.3,30.5,0.8,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Barcelona","La Liga","opponent",30,26.8,38,3420,90,100,38,418,84,NA,112,21,154,0.47,36,90,-54,-1.42,45.3,75.8,-30.5,-0.8,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Bayern Munich","Bundesliga","team",24,27.4,34,3060,90,100,34,374,85,NA,102,20,133,2.29,88,32,56,1.65,85.6,27.2,58.4,1.72,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Bayern Munich","Bundesliga","opponent",24,25.6,34,3060,90,100,34,374,85,NA,97,21,141,0.53,32,88,-56,-1.65,27.2,85.6,-58.4,-1.72,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Betis","La Liga","team",25,26.7,38,3420,90,100,38,418,84,NA,113,21,153,1.32,44,52,-8,-0.21,47.1,49.4,-2.4,-0.06,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Betis","La Liga","opponent",25,26.8,38,3420,90,100,38,418,84,NA,114,20,152,1.47,52,44,8,0.21,49.4,47.1,2.4,0.06,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Bologna","Serie A","team",29,27,38,3420,90,100,38,418,85,301,112,19,339,1.16,48,56,-8,-0.21,46.8,49,-2.2,-0.06,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
2019,"Bologna","Serie A","opponent",29,26.7,38,3420,90,100,38,418,85,299,114,20,302,1.55,56,48,8,0.21,49,46.8,2.2,0.06,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
