"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
2020,"Manchester Utd","Premier League","team",29,38,579,333,267,231,81,254,634,40.1,380,360,99,261,379,958,703,14,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Manchester Utd","Premier League","opponent",29,38,697,385,348,272,77,301,747,40.3,446,444,124,320,485,1182,721,21,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Marseille","Ligue 1","team",23,28,564,325,246,246,72,235,560,42,325,264,58,206,312,876,533,9,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Marseille","Ligue 1","opponent",23,28,492,289,234,204,54,194,510,38,316,248,89,159,321,813,522,10,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Metz","Ligue 1","team",24,28,526,337,295,186,45,213,475,44.8,262,293,97,196,312,838,635,5,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Metz","Ligue 1","opponent",24,28,526,319,235,238,53,224,561,39.9,337,224,67,157,285,811,462,5,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Milan","Serie A","team",32,38,581,345,270,237,74,234,620,37.7,386,353,106,247,419,1000,652,19,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Milan","Serie A","opponent",32,38,596,349,294,212,90,254,656,38.7,402,420,173,247,409,1005,785,17,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Monaco","Ligue 1","team",28,28,504,307,231,221,52,235,556,42.3,321,249,70,179,281,785,495,15,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Monaco","Ligue 1","opponent",28,28,451,260,204,200,47,192,500,38.4,308,284,91,193,329,780,535,17,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Montpellier","Ligue 1","team",27,28,449,286,215,190,44,217,570,38.1,353,220,83,137,308,757,520,7,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Montpellier","Ligue 1","opponent",27,28,423,236,207,166,50,231,449,51.4,218,270,72,198,297,720,596,6,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Nantes","Ligue 1","team",29,28,548,347,245,249,54,265,550,48.2,285,217,72,145,305,853,512,4,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Nantes","Ligue 1","opponent",29,28,543,343,277,216,50,238,560,42.5,322,279,81,198,312,855,485,15,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Napoli","Serie A","team",25,38,487,295,223,183,81,206,540,38.1,334,322,86,236,330,817,464,11,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Napoli","Serie A","opponent",25,38,521,306,280,175,66,225,587,38.3,362,434,163,271,415,936,812,12,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Newcastle Utd","Premier League","team",28,38,603,357,364,198,41,273,632,43.2,359,402,152,250,391,994,988,19,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Newcastle Utd","Premier League","opponent",28,38,562,334,248,239,75,274,674,40.7,400,365,114,251,341,903,616,7,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Nice","Ligue 1","team",31,28,471,279,246,180,45,212,516,41.1,304,280,81,199,343,814,480,13,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Nice","Ligue 1","opponent",31,28,543,327,259,217,67,262,626,41.9,364,253,88,165,332,875,404,5,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Norwich City","Premier League","team",30,38,628,379,359,210,59,267,700,38.1,433,453,171,282,397,1025,959,20,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Norwich City","Premier League","opponent",30,38,684,400,291,275,118,278,705,39.4,427,444,120,324,430,1114,602,13,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Nîmes","Ligue 1","team",28,28,552,302,235,258,59,249,599,41.6,350,272,75,197,329,881,469,6,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Nîmes","Ligue 1","opponent",28,28,486,329,261,191,34,236,469,50.3,233,257,84,173,257,743,605,7,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Osasuna","La Liga","team",31,38,613,361,275,267,71,267,617,43.3,350,385,98,287,417,1030,738,19,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Osasuna","La Liga","opponent",31,38,516,316,234,218,64,210,525,40,315,345,91,254,406,922,776,18,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Paderborn 07","Bundesliga","team",27,34,632,400,354,221,57,301,722,41.7,421,435,111,324,364,996,747,9,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paderborn 07","Bundesliga","opponent",27,34,669,413,319,270,80,307,689,44.6,382,457,116,341,393,1062,646,8,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paris S-G","Ligue 1","team",31,27,484,295,191,220,73,191,473,40.4,282,258,57,201,255,739,303,13,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Paris S-G","Ligue 1","opponent",31,27,501,305,252,184,65,268,674,39.8,406,233,80,153,296,797,559,14,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Parma","Serie A","team",25,38,615,348,329,228,58,282,708,39.8,426,423,177,246,394,1009,859,14,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"Parma","Serie A","opponent",25,38,593,341,280,231,82,237,563,42.1,326,335,102,233,411,1004,606,13,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"RB Leipzig","Bundesliga","team",29,34,616,361,280,251,85,258,624,41.3,366,397,86,311,364,980,610,16,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"RB Leipzig","Bundesliga","opponent",29,34,555,312,264,227,64,235,623,37.7,388,429,120,309,467,1022,626,17,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"Real Madrid","La Liga","team",26,38,586,355,252,253,81,226,595,38,369,367,77,290,381,967,590,13,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Madrid","La Liga","opponent",26,38,600,352,302,216,82,285,769,37.1,484,367,101,266,374,974,777,14,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Sociedad","La Liga","team",27,38,551,321,254,224,73,252,573,44,321,346,79,267,320,871,694,12,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Real Sociedad","La Liga","opponent",27,38,591,359,268,260,63,234,589,39.7,355,421,108,313,409,1000,708,9,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Reims","Ligue 1","team",26,28,490,324,259,185,46,184,401,45.9,217,228,72,156,325,815,514,8,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Reims","Ligue 1","opponent",26,28,449,266,203,189,57,218,519,42,301,263,83,180,272,721,547,9,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Rennes","Ligue 1","team",26,28,501,296,251,205,45,218,533,40.9,315,277,96,181,272,773,594,7,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Rennes","Ligue 1","opponent",26,28,490,300,230,208,52,227,488,46.5,261,257,77,180,325,815,460,10,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Roma","Serie A","team",31,38,493,303,202,203,88,197,503,39.2,306,347,107,240,400,893,644,15,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"Roma","Serie A","opponent",31,38,534,328,280,192,62,253,670,37.8,417,383,183,200,368,902,804,17,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"SPAL","Serie A","team",34,38,554,327,299,197,58,222,571,38.9,349,390,170,220,394,948,748,15,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"SPAL","Serie A","opponent",34,38,516,320,238,210,68,161,518,31.1,357,384,122,262,311,827,645,7,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"Saint-Étienne","Ligue 1","team",31,28,512,318,212,238,62,219,508,43.1,289,267,63,204,376,888,478,15,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Saint-Étienne","Ligue 1","opponent",31,28,491,306,225,211,55,196,485,40.4,289,235,64,171,370,861,559,12,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Sampdoria","Serie A","team",31,38,584,354,267,224,93,230,605,38,375,397,116,281,396,980,778,5,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sampdoria","Serie A","opponent",31,38,495,281,225,219,51,200,507,39.4,307,391,147,244,370,865,789,19,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sassuolo","Serie A","team",31,38,553,332,273,211,69,249,556,44.8,307,392,130,262,348,901,666,9,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Sassuolo","Serie A","opponent",31,38,628,377,320,226,82,288,756,38.1,468,412,164,248,411,1039,654,15,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Schalke 04","Bundesliga","team",29,34,589,361,268,242,79,255,625,40.8,370,474,118,356,407,996,656,15,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Schalke 04","Bundesliga","opponent",29,34,683,411,352,254,77,266,687,38.7,421,387,98,289,369,1052,607,8,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Sevilla","La Liga","team",26,38,587,344,274,246,67,261,661,39.5,400,331,94,237,346,933,704,10,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sevilla","La Liga","opponent",26,38,606,380,304,226,76,254,667,38.1,413,385,109,276,430,1036,810,15,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sheffield Utd","Premier League","team",26,38,611,377,304,229,78,261,646,40.4,385,336,106,230,420,1031,931,16,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Sheffield Utd","Premier League","opponent",26,38,481,296,277,167,37,188,534,35.2,346,334,90,244,351,832,903,15,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Southampton","Premier League","team",25,38,706,416,325,287,94,324,793,40.9,469,488,124,364,425,1131,867,21,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Southampton","Premier League","opponent",25,38,619,362,337,232,50,257,680,37.8,423,407,130,277,428,1047,824,22,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Strasbourg","Ligue 1","team",25,27,472,293,234,193,45,189,403,46.9,214,198,51,147,301,773,436,11,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Strasbourg","Ligue 1","opponent",25,27,424,266,187,185,52,169,426,39.7,257,210,59,151,277,701,526,8,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Torino","Serie A","team",27,38,572,314,266,236,70,212,549,38.6,337,433,160,273,495,1067,875,14,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Torino","Serie A","opponent",27,38,626,375,300,238,88,266,715,37.2,449,365,122,243,347,973,691,11,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Tottenham","Premier League","team",29,38,665,415,331,281,53,253,681,37.2,428,441,148,293,381,1046,894,24,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Tottenham","Premier League","opponent",29,38,734,410,318,326,90,297,746,39.8,449,409,121,288,450,1184,777,17,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Toulouse","Ligue 1","team",30,28,549,346,270,227,52,220,508,43.3,288,252,77,175,320,869,592,13,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Toulouse","Ligue 1","opponent",30,28,477,268,223,188,66,184,471,39.1,287,241,81,160,299,776,521,10,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Udinese","Serie A","team",25,38,597,340,329,214,54,253,593,42.7,340,434,153,281,375,972,789,13,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Udinese","Serie A","opponent",25,38,528,312,222,228,78,200,550,36.4,350,366,116,250,322,850,720,15,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Union Berlin","Bundesliga","team",26,34,550,322,265,220,65,213,565,37.7,352,396,124,272,421,971,775,8,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Union Berlin","Bundesliga","opponent",26,34,445,303,196,190,59,197,456,43.2,259,358,101,257,357,802,636,9,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Valencia","La Liga","team",28,38,500,311,270,173,57,232,589,39.4,357,334,130,204,360,860,748,12,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valencia","La Liga","opponent",28,38,486,288,207,201,78,203,548,37,345,274,74,200,372,858,634,11,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valladolid","La Liga","team",30,38,568,327,316,204,48,239,672,35.6,433,391,112,279,390,958,749,13,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Valladolid","La Liga","opponent",30,38,555,331,240,224,91,231,569,40.6,338,337,93,244,300,855,613,11,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Villarreal","La Liga","team",25,38,553,323,250,239,64,218,602,36.2,384,362,116,246,339,892,814,12,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Villarreal","La Liga","opponent",25,38,569,337,257,229,83,259,690,37.5,431,353,106,247,369,938,616,9,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Watford","Premier League","team",26,38,657,369,347,249,61,267,713,37.4,446,396,135,261,424,1081,869,4,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Watford","Premier League","opponent",26,38,603,351,319,210,74,254,575,44.2,321,363,124,239,386,989,818,25,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Werder Bremen","Bundesliga","team",30,34,550,345,285,199,66,216,573,37.7,357,369,123,246,423,973,775,11,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"Werder Bremen","Bundesliga","opponent",30,34,537,336,237,235,65,211,470,44.9,259,391,107,284,382,919,676,8,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"West Ham","Premier League","team",29,38,696,417,374,263,59,300,745,40.3,445,383,117,266,421,1117,789,16,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"West Ham","Premier League","opponent",29,38,586,333,299,221,66,264,661,39.9,397,369,92,277,392,978,715,10,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"Wolfsburg","Bundesliga","team",26,34,598,363,277,247,74,241,589,40.9,348,378,87,291,377,975,649,9,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolfsburg","Bundesliga","opponent",26,34,633,372,304,259,70,260,612,42.5,352,391,104,287,382,1015,700,6,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolves","Premier League","team",21,38,646,367,358,227,61,281,685,41,404,378,109,269,437,1083,702,23,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2020,"Wolves","Premier League","opponent",21,38,646,381,292,283,71,308,817,37.7,509,390,135,255,380,1026,817,19,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2021,"Alavés","La Liga","team",30,38,499,292,263,181,55,197,565,34.9,368,341,90,251,428,927,766,8,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Alavés","La Liga","opponent",30,38,469,278,197,215,57,213,468,45.5,255,309,89,220,342,811,623,13,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Angers","Ligue 1","team",31,38,626,376,302,256,68,314,754,41.6,440,330,78,252,443,1069,654,1,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Angers","Ligue 1","opponent",31,38,752,432,379,307,66,358,744,48.1,386,406,100,306,464,1216,625,11,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Arminia","Bundesliga","team",26,34,552,328,268,229,55,214,536,39.9,322,393,122,271,418,970,739,9,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arminia","Bundesliga","opponent",26,34,464,279,210,206,48,202,435,46.4,233,341,90,251,346,810,652,6,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arsenal","Premier League","team",29,38,456,252,206,184,66,212,547,38.8,335,368,113,255,351,807,643,16,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Arsenal","Premier League","opponent",29,38,499,285,246,192,61,239,535,44.7,296,391,129,262,369,868,752,16,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Aston Villa","Premier League","team",24,38,530,282,262,202,66,250,571,43.8,321,438,159,279,387,917,783,17,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Aston Villa","Premier League","opponent",24,38,563,322,309,189,65,226,595,38,369,377,145,232,355,918,804,18,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Atalanta","Serie A","team",30,38,606,343,252,256,98,265,591,44.8,326,421,92,329,516,1122,484,11,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Atalanta","Serie A","opponent",30,38,716,407,418,243,55,310,706,43.9,396,494,151,343,528,1244,717,15,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Athletic Club","La Liga","team",27,38,461,269,194,200,67,167,515,32.4,348,341,74,267,344,805,684,9,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Athletic Club","La Liga","opponent",27,38,532,303,265,226,41,197,501,39.3,304,396,94,302,484,1016,772,6,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Atlético Madrid","La Liga","team",25,38,622,367,291,253,78,296,631,46.9,335,361,83,278,386,1008,671,7,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Atlético Madrid","La Liga","opponent",25,38,556,315,308,185,63,214,588,36.4,374,359,88,271,454,1010,674,9,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Augsburg","Bundesliga","team",25,34,509,308,251,211,47,201,503,40,302,395,116,279,454,963,852,8,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Augsburg","Bundesliga","opponent",25,34,513,317,210,229,74,192,474,40.5,282,390,90,300,372,885,530,7,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Barcelona","La Liga","team",25,38,499,293,223,195,81,224,522,42.9,298,325,70,255,361,860,429,16,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Barcelona","La Liga","opponent",25,38,598,320,357,181,60,257,770,33.4,513,440,133,307,517,1115,639,8,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Bayern Munich","Bundesliga","team",29,34,510,316,174,231,105,224,541,41.4,317,388,75,313,399,909,398,10,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Bayern Munich","Bundesliga","opponent",29,34,601,328,345,198,58,252,689,36.6,437,449,130,319,456,1057,855,12,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Benevento","Serie A","team",29,38,511,288,278,179,54,243,646,37.6,403,382,123,259,383,894,746,13,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Benevento","Serie A","opponent",29,38,468,267,206,181,81,179,452,39.6,273,369,115,254,384,852,680,14,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Betis","La Liga","team",25,38,556,314,274,220,62,211,556,37.9,345,361,74,287,452,1008,687,11,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
2021,"Betis","La Liga","opponent",25,38,586,336,286,245,55,218,638,34.2,420,408,130,278,364,950,610,12,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
2021,"Bologna","Serie A","team",37,38,542,313,273,186,83,209,538,38.8,329,452,147,305,424,966,740,21,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
2021,"Bologna","Serie A","opponent",37,38,588,348,281,241,66,283,628,45.1,345,424,128,296,432,1020,637,15,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
2021,"Bordeaux","Ligue 1","team",28,38,567,329,294,212,61,253,623,40.6,370,383,123,260,503,1070,677,9,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
2021,"Bordeaux","Ligue 1","opponent",28,38,683,418,334,281,68,287,678,42.3,391,366,100,266,409,1092,590,12,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
