"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2018,"Troyes","Ligue 1","opponent",25,38,17846,22124,80.7,323981,111697,7832,8830,88.7,7227,8400,86,2212,3658,60.5,40,37.2,36.4,2.8,401,1364,293,96,1756,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Udinese","Serie A","team",27,38,12720,16838,75.5,244773,97767,5097,6015,84.7,5647,6840,82.6,1734,3255,53.3,27,29.4,23.8,-2.4,330,965,242,81,1364,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Udinese","Serie A","opponent",27,38,16702,20894,79.9,306045,112126,7257,8218,88.3,6906,8115,85.1,2098,3482,60.3,41,32.2,29.8,8.8,390,1408,292,80,1899,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Valencia","La Liga","team",25,38,14289,18004,79.4,262219,98454,6215,7101,87.5,6045,7114,85,1688,2915,57.9,45,39.9,33.5,5.1,354,1223,307,75,1563,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Valencia","La Liga","opponent",25,38,15392,19424,79.2,272768,99429,7404,8249,89.8,5680,6758,84,1856,3333,55.7,28,35.2,36.8,-7.2,347,1292,301,91,1613,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Villarreal","La Liga","team",32,38,14995,18797,79.8,271846,102257,6901,7805,88.4,5966,7033,84.8,1827,3099,59,45,42,31.8,3,372,1157,246,60,1453,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Villarreal","La Liga","opponent",32,38,14775,18855,78.4,265742,97909,6837,7780,87.9,5542,6577,84.3,1881,3317,56.7,37,36.2,37.6,0.8,377,1206,310,106,1587,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Watford","Premier League","team",29,38,12758,17513,72.8,225604,93079,6170,7329,84.2,4621,5948,77.7,1528,3090,49.4,27,29.2,29.4,-2.2,320,1071,285,79,1455,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Watford","Premier League","opponent",29,38,13459,18013,74.7,247371,96375,5931,6990,84.8,5334,6652,80.2,1723,3250,53,43,36.4,30.1,6.6,301,1078,247,60,1391,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Werder Bremen","Bundesliga","team",25,34,12065,16175,74.6,240785,94937,4518,5560,81.3,5538,6710,82.5,1821,3184,57.2,27,31.6,29.4,-4.6,328,1114,237,80,1473,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"Werder Bremen","Bundesliga","opponent",25,34,14073,18078,77.8,258607,99491,5962,6918,86.2,5980,7118,84,1709,3136,54.5,27,32.7,34.4,-5.7,303,1109,235,71,1344,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"West Brom","Premier League","team",24,38,10495,15004,69.9,201340,89346,4694,5597,83.9,3898,5098,76.5,1590,3408,46.7,24,25.9,26.9,-1.9,272,967,228,115,1106,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Brom","Premier League","opponent",24,38,17631,22103,79.8,316202,111619,7911,8976,88.1,7140,8468,84.3,2013,3520,57.2,44,36.8,36.5,7.2,384,1568,333,80,1924,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Ham","Premier League","team",27,38,11779,16197,72.7,221883,87777,5113,6041,84.6,4678,5850,80,1633,3407,47.9,29,24.9,22.7,4.1,278,989,233,78,1179,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"West Ham","Premier League","opponent",27,38,15856,20189,78.5,278684,103741,7331,8412,87.1,6257,7465,83.8,1728,3192,54.1,48,39.1,42.2,8.9,424,1348,316,77,1691,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"Wolfsburg","Bundesliga","team",29,34,12870,16577,77.6,260372,100288,4605,5437,84.7,5952,6940,85.8,2061,3507,58.8,26,21.5,25.3,4.5,249,1046,194,62,1304,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2018,"Wolfsburg","Bundesliga","opponent",29,34,13220,16997,77.8,250105,95229,5360,6248,85.8,5827,6917,84.2,1712,3019,56.7,31,37.2,36.8,-6.2,352,1154,279,62,1511,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2019,"Alavés","La Liga","team",26,38,9631,14061,68.5,186037,84436,4155,5125,81.1,3682,4818,76.4,1514,3235,46.8,27,29,24.9,-2,298,831,224,117,1113,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Alavés","La Liga","opponent",26,38,14913,19419,76.8,276008,101430,6535,7568,86.4,6103,7324,83.3,1898,3487,54.4,31,36.6,36.4,-5.6,362,1307,365,88,1843,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Amiens","Ligue 1","team",26,38,11932,16189,73.7,216240,89501,5395,6368,84.7,4838,6050,80,1371,2841,48.3,22,23.4,23.6,-1.4,283,973,197,53,1274,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Amiens","Ligue 1","opponent",26,38,14392,18589,77.4,256009,97880,6579,7584,86.7,5658,6797,83.2,1664,3093,53.8,34,33.4,32.6,0.6,380,1116,275,77,1570,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Angers","Ligue 1","team",24,38,12957,16772,77.3,225763,92189,6004,6910,86.9,4953,6020,82.3,1458,2709,53.8,27,33.5,30.9,-6.5,328,885,231,51,1320,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Angers","Ligue 1","opponent",24,38,18285,22215,82.3,307062,108609,8798,9721,90.5,7267,8378,86.7,1596,2798,57,40,34.2,33.1,5.8,349,1362,284,87,1843,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
