"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2020,"Juventus","Serie A","team",30,28.6,58.1,38,418,3420,38,73,47,120,60,13,14,87,3,71.1,60.1,45.5,105.6,879,1746,1.92,1.24,3.16,1.58,2.82,1.87,1.2,3.07,1.58,2.78,"https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats"
2020,"Juventus","Serie A","opponent",30,26.7,41.9,38,418,3420,38,43,26,69,34,9,12,113,8,44.9,35.9,27.2,63.1,559,1197,1.13,0.68,1.82,0.89,1.58,1.18,0.72,1.9,0.94,1.66,"https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats"
2020,"Köln","Bundesliga","team",29,25.6,46.7,34,374,3060,34,50,38,88,48,2,4,79,4,48.9,46.3,35.6,81.9,494,1158,1.47,1.12,2.59,1.41,2.53,1.44,1.05,2.49,1.36,2.41,"https://fbref.com/en/squads/bc357bf7/2019-2020/Koln-Stats"
2020,"Köln","Bundesliga","opponent",29,26,53.3,34,374,3060,34,67,53,120,63,4,6,63,4,53.3,48.6,40.2,88.8,633,1382,1.97,1.56,3.53,1.85,3.41,1.57,1.18,2.75,1.43,2.61,"https://fbref.com/en/squads/bc357bf7/2019-2020/Koln-Stats"
2020,"Lazio","Serie A","team",27,27.9,50.4,38,418,3420,38,77,45,122,62,15,18,99,2,68,53.9,42.5,96.4,935,1668,2.03,1.18,3.21,1.63,2.82,1.79,1.12,2.91,1.42,2.54,"https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats"
2020,"Lazio","Serie A","opponent",27,26.9,49.6,38,418,3420,38,41,28,69,34,7,9,96,7,51.1,44.1,34.7,78.9,811,1463,1.08,0.74,1.82,0.89,1.63,1.35,0.91,2.26,1.16,2.08,"https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats"
2020,"Lecce","Serie A","team",30,28.7,44.8,38,418,3420,38,52,30,82,41,11,15,98,5,54.7,43.5,32.6,76.1,752,1356,1.37,0.79,2.16,1.08,1.87,1.44,0.86,2.3,1.15,2,"https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats"
2020,"Lecce","Serie A","opponent",30,26.9,55.2,38,418,3420,38,82,51,133,71,11,13,86,5,85.6,75.7,61.9,137.6,976,1860,2.16,1.34,3.5,1.87,3.21,2.25,1.63,3.88,1.99,3.62,"https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats"
2020,"Leganés","La Liga","team",29,26.9,43.9,38,418,3420,38,30,19,49,27,3,5,127,4,39.9,35.9,27.7,63.7,498,1165,0.79,0.5,1.29,0.71,1.21,1.05,0.73,1.78,0.95,1.68,"https://fbref.com/en/squads/7c6f2c78/2019-2020/Leganes-Stats"
2020,"Leganés","La Liga","opponent",29,27.2,56.1,38,418,3420,38,50,34,84,44,6,7,105,5,42.8,37.4,29.7,67.1,632,1423,1.32,0.89,2.21,1.16,2.05,1.13,0.78,1.91,0.98,1.77,"https://fbref.com/en/squads/7c6f2c78/2019-2020/Leganes-Stats"
2020,"Leicester City","Premier League","team",24,26.1,57.1,38,418,3420,38,65,48,113,60,5,7,43,3,62.2,56.7,44.9,101.6,739,1612,1.71,1.26,2.97,1.58,2.84,1.64,1.18,2.82,1.49,2.67,"https://fbref.com/en/squads/a2d435b3/2019-2020/Leicester-City-Stats"
2020,"Leicester City","Premier League","opponent",24,26.6,43,38,418,3420,38,39,26,65,31,8,10,69,3,45.5,37.7,29.2,66.9,653,1214,1.03,0.68,1.71,0.82,1.5,1.2,0.77,1.97,0.99,1.76,"https://fbref.com/en/squads/a2d435b3/2019-2020/Leicester-City-Stats"
2020,"Levante","La Liga","team",29,27.7,48.3,38,418,3420,38,45,28,73,40,5,5,79,5,48.1,44.2,36.3,80.5,711,1358,1.18,0.74,1.92,1.05,1.79,1.27,0.95,2.22,1.16,2.12,"https://fbref.com/en/squads/9800b6a1/2019-2020/Levante-Stats"
2020,"Levante","La Liga","opponent",29,27.2,51.7,38,418,3420,38,51,40,91,48,3,7,96,1,62.9,57.4,47.2,104.7,741,1499,1.34,1.05,2.39,1.26,2.32,1.65,1.24,2.9,1.51,2.75,"https://fbref.com/en/squads/9800b6a1/2019-2020/Levante-Stats"
2020,"Leverkusen","Bundesliga","team",24,26.1,63.2,34,374,3060,34,57,48,105,55,2,2,61,6,59.1,57.5,48.6,106.1,761,1471,1.68,1.41,3.09,1.62,3.03,1.74,1.43,3.17,1.69,3.12,"https://fbref.com/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats"
2020,"Leverkusen","Bundesliga","opponent",24,25.9,36.8,34,374,3060,34,44,31,75,42,2,2,64,1,51.2,49.7,37.5,87.2,498,923,1.29,0.91,2.21,1.24,2.15,1.51,1.1,2.61,1.46,2.56,"https://fbref.com/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats"
2020,"Lille","Ligue 1","team",25,24.3,52.9,28,308,2520,28,35,25,60,30,5,8,51,3,40.3,34,24.5,58.5,544,1077,1.25,0.89,2.14,1.07,1.96,1.44,0.88,2.31,1.21,2.09,"https://fbref.com/en/squads/cb188c0c/2019-2020/Lille-Stats"
2020,"Lille","Ligue 1","opponent",25,26.4,47.1,28,308,2520,28,24,17,41,20,4,6,57,2,31.4,26.7,22.5,49.2,457,936,0.86,0.61,1.46,0.71,1.32,1.12,0.8,1.93,0.95,1.76,"https://fbref.com/en/squads/cb188c0c/2019-2020/Lille-Stats"
2020,"Liverpool","Premier League","team",24,26.6,62.9,38,418,3420,38,83,69,152,78,5,5,38,1,68.9,65,53,118,967,1941,2.18,1.82,4,2.05,3.87,1.81,1.39,3.21,1.71,3.1,"https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats"
2020,"Liverpool","Premier League","opponent",24,26.3,37.1,38,418,3420,38,32,23,55,31,1,1,47,0,37.7,36.9,29.6,66.5,514,949,0.84,0.61,1.45,0.82,1.42,0.99,0.78,1.77,0.97,1.75,"https://fbref.com/en/squads/822bd0ba/2019-2020/Liverpool-Stats"
2020,"Lyon","Ligue 1","team",27,24.8,56.2,28,308,2520,28,42,29,71,37,5,6,50,4,37.6,33,25.2,58.2,563,1208,1.5,1.04,2.54,1.32,2.36,1.34,0.9,2.24,1.18,2.08,"https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats"
2020,"Lyon","Ligue 1","opponent",27,26.1,43.8,28,308,2520,28,24,15,39,22,2,3,55,7,27.1,24.7,18.5,43.2,495,976,0.86,0.54,1.39,0.79,1.32,0.97,0.66,1.63,0.88,1.54,"https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats"
2020,"Mainz 05","Bundesliga","team",25,24.6,43.2,34,374,3060,34,42,34,76,39,3,3,75,3,48.2,45.8,37.4,83.2,524,1146,1.24,1,2.24,1.15,2.15,1.42,1.1,2.52,1.35,2.45,"https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats"
2020,"Mainz 05","Bundesliga","opponent",25,26,56.8,34,374,3060,34,64,49,113,61,3,5,74,4,59.6,55.6,42.3,98,616,1518,1.88,1.44,3.32,1.79,3.24,1.75,1.24,3,1.64,2.88,"https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats"
2020,"Mallorca","La Liga","team",32,26.8,45,38,418,3420,38,39,21,60,31,8,10,93,5,41.1,33.3,25.4,58.7,740,1210,1.03,0.55,1.58,0.82,1.37,1.08,0.67,1.75,0.88,1.55,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Mallorca","La Liga","opponent",32,27.2,55,38,418,3420,38,64,39,103,49,15,16,118,4,63.5,51.2,43.2,94.4,774,1681,1.68,1.03,2.71,1.29,2.32,1.67,1.14,2.81,1.35,2.48,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Manchester City","Premier League","team",24,26.9,66.2,38,418,3420,38,100,69,169,94,6,11,64,4,92,83.6,68.4,152,1199,2460,2.63,1.82,4.45,2.47,4.29,2.42,1.8,4.22,2.2,4,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester City","Premier League","opponent",24,26.5,33.8,38,418,3420,38,34,25,59,31,3,3,53,1,36.2,34.6,23.1,57.8,448,801,0.89,0.66,1.55,0.82,1.47,0.95,0.61,1.56,0.91,1.52,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester Utd","Premier League","team",29,24.8,55.8,38,418,3420,38,65,43,108,55,10,14,73,0,62.2,51.2,38.5,89.7,926,1788,1.71,1.13,2.84,1.45,2.58,1.64,1.01,2.65,1.35,2.36,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Manchester Utd","Premier League","opponent",29,26.7,44.2,38,418,3420,38,35,24,59,32,3,3,79,2,37.7,35.3,25.2,60.5,648,1204,0.92,0.63,1.55,0.84,1.47,0.99,0.66,1.65,0.93,1.59,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Marseille","Ligue 1","team",23,27.1,53.5,28,308,2520,28,38,28,66,34,4,6,68,3,36.2,31.6,25.8,57.5,639,1107,1.36,1,2.36,1.21,2.21,1.29,0.92,2.22,1.13,2.05,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Marseille","Ligue 1","opponent",23,26.1,46.5,28,308,2520,28,27,20,47,23,4,5,52,2,31.8,28,21.8,49.8,416,880,0.96,0.71,1.68,0.82,1.54,1.14,0.78,1.92,1,1.78,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Metz","Ligue 1","team",24,25.9,45.3,28,308,2520,28,27,20,47,25,2,4,45,4,27.1,24,18,41.9,578,845,0.96,0.71,1.68,0.89,1.61,0.97,0.64,1.61,0.86,1.5,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Metz","Ligue 1","opponent",24,26.5,54.7,28,308,2520,28,35,25,60,31,4,4,37,3,38.1,35,27.6,62.6,550,1307,1.25,0.89,2.14,1.11,2,1.36,0.98,2.35,1.25,2.23,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Milan","Serie A","team",32,24.6,54.9,38,418,3420,38,60,38,98,52,8,9,97,6,62.8,56,46,101.9,816,1717,1.58,1,2.58,1.37,2.37,1.65,1.21,2.86,1.47,2.68,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Milan","Serie A","opponent",32,27.1,45.1,38,418,3420,38,45,27,72,40,5,10,94,8,45.1,37.5,26.4,63.9,677,1352,1.18,0.71,1.89,1.05,1.76,1.19,0.7,1.88,0.99,1.68,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Monaco","Ligue 1","team",28,26,50.9,28,308,2520,28,44,29,73,40,4,4,61,10,48.9,45.7,33.1,78.8,646,1302,1.57,1.04,2.61,1.43,2.46,1.74,1.18,2.93,1.63,2.82,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Monaco","Ligue 1","opponent",28,26.2,49.1,28,308,2520,28,43,29,72,37,6,6,46,0,42.7,38.1,29.5,67.6,586,1143,1.54,1.04,2.57,1.32,2.36,1.53,1.05,2.58,1.36,2.41,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Montpellier","Ligue 1","team",27,28.5,47.6,28,308,2520,28,33,19,52,31,2,5,57,5,35.3,31.3,23.2,54.6,425,1104,1.18,0.68,1.86,1.11,1.79,1.26,0.83,2.09,1.12,1.95,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Montpellier","Ligue 1","opponent",27,26.1,52.4,28,308,2520,28,32,22,54,29,3,5,69,7,34.7,31,25.5,56.5,650,1069,1.14,0.79,1.93,1.04,1.82,1.24,0.91,2.15,1.11,2.02,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Nantes","Ligue 1","team",29,25.4,48,28,308,2520,28,23,16,39,21,2,2,52,2,30.2,28.7,23.6,52.4,548,1034,0.82,0.57,1.39,0.75,1.32,1.08,0.84,1.92,1.03,1.87,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Nantes","Ligue 1","opponent",29,26.3,52,28,308,2520,28,30,23,53,27,3,6,57,3,31.5,26.8,21.5,48.3,398,1053,1.07,0.82,1.89,0.96,1.79,1.12,0.77,1.89,0.96,1.73,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Napoli","Serie A","team",25,26.9,59.2,38,418,3420,38,60,45,105,55,5,5,73,2,61.7,57.8,46.8,104.6,979,2024,1.58,1.18,2.76,1.45,2.63,1.62,1.23,2.85,1.52,2.75,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Napoli","Serie A","opponent",25,27,40.8,38,418,3420,38,49,33,82,42,7,8,105,2,44.7,38.5,31,69.5,597,1156,1.29,0.87,2.16,1.11,1.97,1.18,0.82,1.99,1.01,1.83,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Newcastle Utd","Premier League","team",28,26.5,39,38,418,3420,38,38,29,67,38,0,1,66,3,35.5,34.8,26.9,61.7,537,844,1,0.76,1.76,1,1.76,0.94,0.71,1.64,0.91,1.62,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Newcastle Utd","Premier League","opponent",28,26.5,61,38,418,3420,38,56,38,94,54,2,2,57,2,65.6,64,50.4,114.4,809,1882,1.47,1,2.47,1.42,2.42,1.73,1.33,3.05,1.69,3.01,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Nice","Ligue 1","team",31,23.9,54.6,28,308,2520,28,41,30,71,36,5,5,58,7,35.7,31.9,24.9,56.8,499,1260,1.46,1.07,2.54,1.29,2.36,1.28,0.89,2.17,1.14,2.03,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Nice","Ligue 1","opponent",31,26.1,45.4,28,308,2520,28,36,21,57,31,5,7,62,9,43.9,38.7,29.7,68.4,574,1070,1.29,0.75,2.04,1.11,1.86,1.57,1.06,2.63,1.38,2.44,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Norwich City","Premier League","team",30,26,49.3,38,418,3420,38,25,18,43,23,2,2,68,3,37,35.4,27.4,62.8,673,1169,0.66,0.47,1.13,0.61,1.08,0.97,0.72,1.69,0.93,1.65,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Norwich City","Premier League","opponent",30,26.5,50.7,38,418,3420,38,72,50,122,68,4,7,58,2,66.5,60.9,46.6,107.6,846,1793,1.89,1.32,3.21,1.79,3.11,1.75,1.23,2.98,1.6,2.83,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Nîmes","Ligue 1","team",28,25.4,45,28,308,2520,28,29,20,49,27,2,2,44,6,30.3,28.7,22.2,50.9,421,959,1.04,0.71,1.75,0.96,1.68,1.08,0.79,1.87,1.03,1.82,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Nîmes","Ligue 1","opponent",28,26,55,28,308,2520,28,43,28,71,39,4,4,80,9,40.9,37.8,29.6,67.4,547,1098,1.54,1,2.54,1.39,2.39,1.46,1.06,2.52,1.35,2.41,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Osasuna","La Liga","team",31,27.7,47.4,38,418,3420,38,46,26,72,38,8,8,110,6,49.4,43.2,34.4,77.6,562,1359,1.21,0.68,1.89,1,1.68,1.3,0.91,2.21,1.14,2.04,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Osasuna","La Liga","opponent",31,27,52.6,38,418,3420,38,54,39,93,49,5,5,83,4,49.4,45.5,35.9,81.4,581,1311,1.42,1.03,2.45,1.29,2.32,1.3,0.94,2.24,1.2,2.14,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Paderborn 07","Bundesliga","team",27,25.7,45.9,34,374,3060,34,37,26,63,35,2,4,84,3,39.2,36.1,26.8,62.9,682,1009,1.09,0.76,1.85,1.03,1.79,1.15,0.79,1.94,1.06,1.85,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paderborn 07","Bundesliga","opponent",27,26.1,54.1,34,374,3060,34,72,56,128,68,4,5,66,1,67.3,63.4,53.8,117.2,583,1512,2.12,1.65,3.76,2,3.65,1.98,1.58,3.56,1.86,3.45,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paris S-G","Ligue 1","team",31,27.2,65.2,27,297,2430,27,71,51,122,65,6,8,51,1,74.2,67.9,54.4,122.3,711,1681,2.63,1.89,4.52,2.41,4.3,2.75,2.01,4.76,2.51,4.53,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Paris S-G","Ligue 1","opponent",31,26.1,34.8,27,297,2430,27,23,16,39,23,0,0,46,6,23.1,23.1,17.8,40.9,435,637,0.85,0.59,1.44,0.85,1.44,0.85,0.66,1.51,0.85,1.51,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Parma","Serie A","team",25,28.8,43.8,38,418,3420,38,53,38,91,49,4,6,81,1,48.4,43.7,33.9,77.6,673,1227,1.39,1,2.39,1.29,2.29,1.27,0.89,2.17,1.15,2.04,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"Parma","Serie A","opponent",25,26.9,56.2,38,418,3420,38,57,38,95,50,7,11,89,3,64.3,56.3,45.6,101.9,1018,1929,1.5,1,2.5,1.32,2.32,1.69,1.2,2.89,1.48,2.68,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"RB Leipzig","Bundesliga","team",29,24.2,55.3,34,374,3060,34,81,58,139,76,5,5,53,3,71.3,67.6,54.4,122,759,1700,2.38,1.71,4.09,2.24,3.94,2.1,1.6,3.7,1.99,3.59,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"RB Leipzig","Bundesliga","opponent",29,25.9,44.7,34,374,3060,34,37,28,65,35,2,2,74,1,38.8,37.2,29.8,67,505,1079,1.09,0.82,1.91,1.03,1.85,1.14,0.88,2.02,1.09,1.97,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"Real Madrid","La Liga","team",26,27.6,58.8,38,418,3420,38,69,52,121,58,11,11,82,4,67.9,59.2,49.9,109.1,951,1972,1.82,1.37,3.18,1.53,2.89,1.79,1.31,3.1,1.56,2.87,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Madrid","La Liga","opponent",26,27,41.2,38,418,3420,38,25,21,46,23,2,2,87,1,33.3,31.7,23.9,55.6,604,1211,0.66,0.55,1.21,0.61,1.16,0.88,0.63,1.51,0.83,1.46,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Sociedad","La Liga","team",27,24.8,56.2,38,418,3420,38,54,38,92,50,4,5,79,2,48.9,45.1,35.4,80.5,737,1588,1.42,1,2.42,1.32,2.32,1.29,0.93,2.22,1.19,2.12,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Real Sociedad","La Liga","opponent",27,27.3,43.8,38,418,3420,38,47,33,80,40,7,9,101,7,43,36,27.7,63.7,546,1133,1.24,0.87,2.11,1.05,1.92,1.13,0.73,1.86,0.95,1.68,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Reims","Ligue 1","team",26,25.3,48.9,28,308,2520,28,26,16,42,21,5,5,57,5,30.6,26.7,22.1,48.9,597,1042,0.93,0.57,1.5,0.75,1.32,1.09,0.79,1.88,0.96,1.75,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Reims","Ligue 1","opponent",26,26,51.1,28,308,2520,28,21,13,34,19,2,6,35,2,28.5,23.7,17.9,41.6,462,1004,0.75,0.46,1.21,0.68,1.14,1.02,0.64,1.66,0.85,1.49,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Rennes","Ligue 1","team",26,25.5,49.6,28,308,2520,28,37,26,63,34,3,5,51,1,37.1,33.4,25.6,59,557,936,1.32,0.93,2.25,1.21,2.14,1.33,0.91,2.24,1.19,2.11,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Rennes","Ligue 1","opponent",26,26.2,50.4,28,308,2520,28,23,14,37,20,3,5,73,2,30.2,26.3,20.4,46.8,499,993,0.82,0.5,1.32,0.71,1.21,1.08,0.73,1.81,0.94,1.67,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Roma","Serie A","team",31,26.9,52.7,38,418,3420,38,73,47,120,61,12,14,111,7,73.2,62.8,48.6,111.3,944,1651,1.92,1.24,3.16,1.61,2.84,1.93,1.28,3.21,1.65,2.93,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"Roma","Serie A","opponent",31,27,47.3,38,418,3420,38,51,33,84,42,9,10,92,1,49.4,41.5,32.5,74,627,1186,1.34,0.87,2.21,1.11,1.97,1.3,0.86,2.16,1.09,1.95,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"SPAL","Serie A","team",34,27.5,46.9,38,418,3420,38,27,17,44,22,5,7,98,4,40.7,35.2,26.5,61.7,696,1236,0.71,0.45,1.16,0.58,1.03,1.07,0.7,1.77,0.93,1.62,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"SPAL","Serie A","opponent",34,27,53.1,38,418,3420,38,74,48,122,67,7,8,75,1,68.6,62.4,48.5,111,885,1709,1.95,1.26,3.21,1.76,3.03,1.81,1.28,3.08,1.64,2.92,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"Saint-Étienne","Ligue 1","team",31,27,48.2,28,308,2520,28,28,20,48,23,5,5,61,3,31.4,27.6,20.2,47.8,515,979,1,0.71,1.71,0.82,1.54,1.12,0.72,1.84,0.99,1.71,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Saint-Étienne","Ligue 1","opponent",31,26,51.8,28,308,2520,28,45,30,75,40,5,6,50,2,38.8,34.3,25.1,59.5,456,1008,1.61,1.07,2.68,1.43,2.5,1.39,0.9,2.28,1.23,2.12,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Sampdoria","Serie A","team",31,26,42.7,38,418,3420,38,48,25,73,39,9,12,111,7,50.2,40.8,30.8,71.6,613,1369,1.26,0.66,1.92,1.03,1.68,1.32,0.81,2.13,1.07,1.89,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sampdoria","Serie A","opponent",31,26.9,57.3,38,418,3420,38,61,41,102,53,8,9,86,8,54.9,47.9,34.3,82.2,815,1723,1.61,1.08,2.68,1.39,2.47,1.45,0.9,2.35,1.26,2.16,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sassuolo","Serie A","team",31,26.4,57.5,38,418,3420,38,69,49,118,64,5,6,99,3,52.9,48.2,39.2,87.4,902,1590,1.82,1.29,3.11,1.68,2.97,1.39,1.03,2.42,1.27,2.3,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Sassuolo","Serie A","opponent",31,27,42.5,38,418,3420,38,59,40,99,51,8,9,118,4,62,54.9,42.9,97.9,654,1363,1.55,1.05,2.61,1.34,2.39,1.63,1.13,2.76,1.45,2.58,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Schalke 04","Bundesliga","team",29,24.6,49,34,374,3060,34,35,25,60,33,2,2,64,2,37.8,36.2,25.5,61.7,603,1201,1.03,0.74,1.76,0.97,1.71,1.11,0.75,1.86,1.07,1.82,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Schalke 04","Bundesliga","opponent",29,26.2,51,34,374,3060,34,56,35,91,50,6,6,74,0,51.6,47,35.9,82.9,619,1186,1.65,1.03,2.68,1.47,2.5,1.52,1.06,2.57,1.38,2.44,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Sevilla","La Liga","team",26,27.7,57.9,38,418,3420,38,53,35,88,46,7,7,97,1,53.2,47.9,38.4,86.3,803,1823,1.39,0.92,2.32,1.21,2.13,1.4,1.01,2.41,1.26,2.27,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sevilla","La Liga","opponent",26,27.2,42.1,38,418,3420,38,33,21,54,30,3,4,100,5,36.1,33,24.4,57.4,552,1138,0.87,0.55,1.42,0.79,1.34,0.95,0.64,1.59,0.87,1.51,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sheffield Utd","Premier League","team",26,26.9,43.1,38,418,3420,38,36,25,61,35,1,1,63,2,43,42.2,34,76.3,493,1352,0.95,0.66,1.61,0.92,1.58,1.13,0.9,2.03,1.11,2.01,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Sheffield Utd","Premier League","opponent",26,26.7,56.9,38,418,3420,38,39,28,67,38,1,3,46,0,51,48.6,38.1,86.7,840,1420,1.03,0.74,1.76,1,1.74,1.34,1,2.34,1.28,2.28,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Southampton","Premier League","team",25,25.9,48.9,38,418,3420,38,51,32,83,49,2,5,55,4,56.1,52.1,36.4,88.5,628,1335,1.34,0.84,2.18,1.29,2.13,1.48,0.96,2.43,1.37,2.33,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Southampton","Premier League","opponent",25,26.5,51.1,38,418,3420,38,59,41,100,56,3,4,67,3,52.8,49.6,38.7,88.4,644,1453,1.55,1.08,2.63,1.47,2.55,1.39,1.02,2.41,1.31,2.33,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Strasbourg","Ligue 1","team",25,25.8,49.6,27,297,2430,27,32,21,53,29,3,4,47,1,34.2,31.1,22.9,54,492,982,1.19,0.78,1.96,1.07,1.85,1.27,0.85,2.11,1.15,2,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Strasbourg","Ligue 1","opponent",25,26,50.4,27,297,2430,27,32,20,52,26,6,7,56,3,32.2,26.7,17.1,43.8,543,1017,1.19,0.74,1.93,0.96,1.7,1.19,0.63,1.83,0.99,1.62,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Torino","Serie A","team",27,27.3,47.4,38,418,3420,38,44,29,73,37,7,8,96,7,44.8,39.4,30.3,69.6,843,1220,1.16,0.76,1.92,0.97,1.74,1.18,0.8,1.98,1.04,1.83,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
