"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2020,"Mainz 05","Bundesliga","opponent",25,34,18725,16837,1850,500,17,144,712,792,217,81,100,2,14847,38,353,"https://fbref.com/en/squads/a224b06a/2019-2020/Mainz-05-Stats"
2020,"Mallorca","La Liga","team",32,38,15636,13615,1963,577,18,119,682,793,171,64,60,0,11782,58,325,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Mallorca","La Liga","opponent",32,38,19483,17602,1827,526,32,173,737,726,177,54,70,3,15595,54,307,"https://fbref.com/en/squads/2aa12281/2019-2020/Mallorca-Stats"
2020,"Manchester City","Premier League","team",24,38,28190,26549,1573,352,85,243,915,684,298,113,54,7,24557,68,329,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester City","Premier League","opponent",24,38,14396,12728,1585,399,37,112,420,570,97,44,35,4,10925,83,254,"https://fbref.com/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats"
2020,"Manchester Utd","Premier League","team",29,38,21725,19836,1833,466,64,171,635,822,204,86,63,11,17744,56,381,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Manchester Utd","Premier League","opponent",29,38,17274,15381,1826,451,35,162,692,775,186,95,45,3,13147,67,345,"https://fbref.com/en/squads/19538871/2019-2020/Manchester-United-Stats"
2020,"Marseille","Ligue 1","team",23,28,14767,13347,1397,381,37,132,499,648,151,49,73,1,11918,23,200,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Marseille","Ligue 1","opponent",23,28,12782,11239,1478,372,34,98,438,712,111,49,41,1,9878,65,248,"https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats"
2020,"Metz","Ligue 1","team",24,28,12493,11124,1338,366,15,80,447,572,119,53,46,1,9568,31,203,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Metz","Ligue 1","opponent",24,28,15183,13706,1451,342,40,132,615,706,166,86,66,3,12110,26,250,"https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats"
2020,"Milan","Serie A","team",32,38,20701,18774,1864,548,41,178,713,746,208,85,78,0,17070,63,300,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Milan","Serie A","opponent",32,38,16945,15010,1845,576,20,188,649,664,179,59,78,1,13233,90,314,"https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats"
2020,"Monaco","Ligue 1","team",28,28,14506,13101,1361,404,52,104,510,541,132,44,67,1,11667,44,235,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Monaco","Ligue 1","opponent",28,28,13920,12549,1312,358,35,165,529,534,137,61,51,1,11250,59,221,"https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats"
2020,"Montpellier","Ligue 1","team",27,28,12825,11351,1432,418,19,147,614,592,130,66,51,4,9713,42,257,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Montpellier","Ligue 1","opponent",27,28,14051,12540,1479,430,40,138,503,632,131,70,43,2,11092,32,171,"https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats"
2020,"Nantes","Ligue 1","team",29,28,13673,12190,1439,383,17,102,464,649,150,68,57,3,10578,44,233,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Nantes","Ligue 1","opponent",29,28,14803,13233,1527,393,34,85,487,738,133,50,69,2,11710,43,184,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Napoli","Serie A","team",25,38,24596,22677,1865,604,36,187,813,712,222,81,93,2,21173,54,340,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Napoli","Serie A","opponent",25,38,16890,15155,1666,452,26,120,538,616,148,52,63,2,13614,69,283,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Newcastle Utd","Premier League","team",28,38,14566,12726,1765,463,18,151,591,715,151,68,45,13,10606,75,304,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Newcastle Utd","Premier League","opponent",28,38,23531,21702,1777,417,51,179,868,820,252,126,80,6,19474,52,322,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Nice","Ligue 1","team",31,28,15644,14277,1345,401,24,120,395,519,131,51,51,3,13394,22,192,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Nice","Ligue 1","opponent",31,28,12996,11658,1291,292,22,138,562,561,163,62,69,2,10522,47,241,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Norwich City","Premier League","team",30,38,18869,16961,1858,461,47,124,473,773,162,75,77,2,14965,50,373,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Norwich City","Premier League","opponent",30,38,19565,17728,1798,384,26,157,893,846,266,126,88,0,15431,39,371,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Nîmes","Ligue 1","team",28,28,11253,9597,1617,455,8,116,544,733,143,54,70,8,8100,39,225,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Nîmes","Ligue 1","opponent",28,28,13984,12507,1433,375,34,76,427,645,125,45,46,4,10876,44,224,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Osasuna","La Liga","team",31,38,15904,13788,2036,533,16,192,755,926,180,67,72,1,10959,80,316,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Osasuna","La Liga","opponent",31,38,17987,15674,2193,592,52,171,666,1009,176,58,57,4,13039,120,356,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Paderborn 07","Bundesliga","team",27,34,15172,13237,1873,422,21,172,572,885,176,80,69,2,11502,62,415,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paderborn 07","Bundesliga","opponent",27,34,18340,16349,1917,461,34,160,675,884,218,82,102,1,14581,74,388,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paris S-G","Ligue 1","team",31,27,19009,17723,1229,317,89,113,520,514,181,90,39,4,16726,57,185,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Paris S-G","Ligue 1","opponent",31,27,10145,8865,1247,375,15,90,351,416,98,41,44,3,7870,33,238,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Parma","Serie A","team",25,38,15756,13796,1900,524,19,204,597,735,166,79,57,2,12193,60,275,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"Parma","Serie A","opponent",25,38,20518,18532,1936,538,20,181,901,784,227,91,92,1,16942,50,326,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"RB Leipzig","Bundesliga","team",29,34,20063,18285,1700,466,48,117,628,738,188,92,67,1,16241,78,363,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"RB Leipzig","Bundesliga","opponent",29,34,16552,14695,1754,435,34,140,545,739,155,59,72,0,12737,103,367,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"Real Madrid","La Liga","team",26,38,23733,21828,1821,534,59,445,776,786,192,51,68,0,20107,84,328,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Madrid","La Liga","opponent",26,38,16712,14786,1862,549,26,161,621,726,148,61,54,1,12998,64,360,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Sociedad","La Liga","team",27,38,20229,18172,1979,598,54,115,719,868,181,99,33,2,15989,78,376,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Real Sociedad","La Liga","opponent",27,38,15849,13840,1914,553,28,195,590,835,147,52,60,5,11671,95,319,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Reims","Ligue 1","team",26,28,13260,11748,1467,412,30,130,539,653,143,31,86,4,10325,45,220,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Reims","Ligue 1","opponent",26,28,13913,12384,1510,409,17,91,527,680,133,54,59,1,10978,19,195,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Rennes","Ligue 1","team",26,28,13199,11752,1407,403,24,120,478,629,124,64,47,1,10388,40,208,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Rennes","Ligue 1","opponent",26,28,13366,11876,1472,409,17,95,534,654,136,65,59,1,10470,18,236,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Roma","Serie A","team",31,38,19325,17490,1790,522,57,213,781,664,267,58,162,1,15972,45,289,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"Roma","Serie A","opponent",31,38,17495,15541,1855,555,33,160,609,682,173,67,56,0,14005,99,288,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"SPAL","Serie A","team",34,38,16878,14912,1913,596,12,130,693,691,158,63,65,1,13281,53,321,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"SPAL","Serie A","opponent",34,38,19334,17362,1896,548,39,187,789,747,242,85,103,3,15695,76,264,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"Saint-Étienne","Ligue 1","team",31,28,13149,11633,1473,375,24,119,563,678,140,87,36,2,10048,43,227,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Saint-Étienne","Ligue 1","opponent",31,28,14206,12693,1464,390,41,92,452,673,119,49,51,3,11132,49,246,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Sampdoria","Serie A","team",31,38,15949,13988,1898,556,28,120,814,735,195,96,67,0,11918,63,306,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sampdoria","Serie A","opponent",31,38,21460,19425,1938,579,32,176,842,732,220,80,81,2,17462,97,359,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sassuolo","Serie A","team",31,38,21873,19942,1867,621,46,117,562,677,207,118,68,1,18601,64,296,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Sassuolo","Serie A","opponent",31,38,16147,14252,1824,525,27,146,728,677,213,82,81,0,12820,71,339,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Schalke 04","Bundesliga","team",29,34,15752,13909,1762,445,33,105,472,807,152,17,110,2,12014,81,332,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Schalke 04","Bundesliga","opponent",29,34,16747,14918,1772,443,35,143,636,810,178,69,76,2,12855,57,403,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Sevilla","La Liga","team",26,38,21733,19673,1968,553,30,384,880,837,226,72,79,6,17525,92,350,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sevilla","La Liga","opponent",26,38,15845,13850,1929,572,36,135,606,808,146,56,50,1,11772,66,287,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sheffield Utd","Premier League","team",26,38,16858,14962,1818,375,15,206,866,882,212,150,18,18,12125,78,341,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Sheffield Utd","Premier League","opponent",26,38,22602,20552,1993,455,48,210,761,946,218,99,72,9,17999,57,295,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Southampton","Premier League","team",25,38,17468,15450,1960,448,27,133,690,950,210,106,87,5,12488,58,331,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Southampton","Premier League","opponent",25,38,18481,16297,2115,481,37,130,737,1032,222,92,66,5,13419,69,419,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Strasbourg","Ligue 1","team",25,27,12842,11488,1321,342,23,215,579,592,129,46,60,0,10044,33,205,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Strasbourg","Ligue 1","opponent",25,27,13135,11758,1346,373,26,110,456,563,114,55,45,0,10461,31,194,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Torino","Serie A","team",27,38,16330,14310,1957,611,14,182,756,706,180,54,34,1,12572,63,318,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Torino","Serie A","opponent",27,38,18163,16041,2056,634,43,158,811,801,256,70,105,2,14163,66,344,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Tottenham","Premier League","team",29,38,20296,18404,1826,464,79,113,641,785,200,116,51,1,16101,66,344,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Tottenham","Premier League","opponent",29,38,18848,17045,1749,456,49,171,740,740,207,92,69,12,14672,54,359,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Toulouse","Ligue 1","team",30,28,12290,10842,1418,341,15,60,534,582,123,43,72,0,9333,30,214,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Toulouse","Ligue 1","opponent",30,28,15707,14281,1381,398,24,143,571,587,166,54,65,1,12811,45,220,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Udinese","Serie A","team",25,38,16971,15127,1779,470,19,151,730,664,200,73,55,0,13373,65,311,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Udinese","Serie A","opponent",25,38,21237,19387,1819,536,32,169,737,689,233,72,102,0,17605,31,340,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Union Berlin","Bundesliga","team",26,34,13664,11861,1739,439,13,47,628,796,137,65,61,2,9451,64,317,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Union Berlin","Bundesliga","opponent",26,34,19264,17227,1974,552,28,132,687,915,184,47,110,1,15034,63,333,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Valencia","La Liga","team",28,38,18258,16284,1874,591,46,238,677,688,169,54,70,8,14490,100,257,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valencia","La Liga","opponent",28,38,19444,17692,1695,464,34,206,826,697,178,58,71,1,15727,57,267,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valladolid","La Liga","team",30,38,15457,13389,1987,574,24,214,645,806,161,62,56,0,11187,81,293,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Valladolid","La Liga","opponent",30,38,19675,17690,1939,526,39,186,781,865,195,65,68,1,15445,46,356,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Villarreal","La Liga","team",25,38,20045,18098,1876,510,42,267,619,804,148,53,57,0,16218,71,290,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Villarreal","La Liga","opponent",25,38,18041,15998,1953,514,27,211,838,811,226,86,89,4,13964,90,301,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Watford","Premier League","team",26,38,15775,13907,1800,398,11,134,684,838,167,92,49,2,11230,68,285,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Watford","Premier League","opponent",26,38,21471,19570,1820,508,48,170,746,763,201,117,47,8,17002,81,320,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Werder Bremen","Bundesliga","team",30,34,16729,14830,1846,528,17,101,601,745,160,68,78,2,12893,53,350,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"Werder Bremen","Bundesliga","opponent",30,34,17852,16046,1730,496,31,136,805,728,198,85,77,2,14001,76,322,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"West Ham","Premier League","team",29,38,16861,14967,1828,432,38,156,737,815,190,111,54,6,12451,66,358,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"West Ham","Premier League","opponent",29,38,21591,19739,1753,427,60,140,770,768,219,115,57,8,17330,99,327,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"Wolfsburg","Bundesliga","team",26,34,15677,13799,1806,444,37,138,651,876,167,51,73,6,11610,72,344,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolfsburg","Bundesliga","opponent",26,34,16849,14863,1940,538,14,154,607,866,169,72,73,0,12768,46,344,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolves","Premier League","team",21,38,18474,16650,1775,405,40,203,718,816,193,55,80,0,14298,49,323,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2020,"Wolves","Premier League","opponent",21,38,19951,18133,1777,441,28,131,664,834,148,67,45,6,15811,41,323,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2021,"Alavés","La Liga","team",30,38,14390,12380,1937,595,11,144,645,800,142,42,68,4,10217,73,265,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Alavés","La Liga","opponent",30,38,19621,17574,1940,561,22,201,731,865,201,72,62,0,15323,107,305,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Angers","Ligue 1","team",31,38,18822,16876,1907,551,30,135,662,824,168,68,78,1,14883,39,355,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Angers","Ligue 1","opponent",31,38,21744,19953,1722,472,21,136,652,759,175,85,65,0,17811,69,310,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Arminia","Bundesliga","team",26,34,14604,12895,1660,493,13,114,471,714,118,54,43,1,10582,49,274,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arminia","Bundesliga","opponent",26,34,20180,18429,1675,418,19,157,713,786,186,86,68,1,16172,76,331,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arsenal","Premier League","team",29,38,21807,20122,1624,440,34,133,751,663,207,86,64,12,18041,61,311,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Arsenal","Premier League","opponent",29,38,19093,17471,1569,387,14,111,652,657,166,70,55,9,15355,53,290,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Aston Villa","Premier League","team",24,38,16998,15004,1923,590,12,127,779,780,213,106,39,15,12940,71,275,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Aston Villa","Premier League","opponent",24,38,18381,16552,1782,473,16,151,784,735,194,86,62,5,14251,47,321,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Atalanta","Serie A","team",30,38,22063,20351,1656,508,28,181,657,689,201,104,82,0,18066,56,395,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Atalanta","Serie A","opponent",30,38,18377,16502,1835,609,18,89,460,640,120,48,53,0,14274,40,351,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Athletic Club","La Liga","team",27,38,17841,15737,2027,561,13,200,811,920,197,65,73,3,13577,77,376,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Athletic Club","La Liga","opponent",27,38,18323,16394,1846,532,21,242,753,768,157,46,70,1,14283,83,335,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Atlético Madrid","La Liga","team",25,38,20680,18818,1766,480,46,171,597,734,196,54,98,0,16757,96,302,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Atlético Madrid","La Liga","opponent",25,38,19039,17189,1820,563,10,211,708,703,160,54,71,0,15160,30,354,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Augsburg","Bundesliga","team",25,34,14168,12411,1690,497,17,114,500,690,121,69,38,0,10257,67,337,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Augsburg","Bundesliga","opponent",25,34,20111,18291,1727,433,20,131,846,804,186,68,89,2,16032,93,356,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Barcelona","La Liga","team",25,38,28488,26712,1686,536,58,108,494,644,217,68,35,0,25192,90,340,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Barcelona","La Liga","opponent",25,38,15011,13448,1515,426,20,141,514,513,140,43,57,1,11743,48,300,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Bayern Munich","Bundesliga","team",29,34,22039,20252,1713,477,23,160,828,727,237,108,86,0,18358,74,370,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Bayern Munich","Bundesliga","opponent",29,34,14425,12726,1596,369,38,132,451,632,119,50,41,0,10814,103,338,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Benevento","Serie A","team",29,38,15318,13338,1919,685,12,95,645,658,169,52,96,0,11573,61,296,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Benevento","Serie A","opponent",29,38,20935,19091,1750,525,25,214,808,686,230,83,103,0,17253,94,303,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Betis","La Liga","team",25,38,19679,17720,1894,598,18,163,586,774,184,48,82,2,15816,65,321,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
2021,"Betis","La Liga","opponent",25,38,17222,15250,1847,548,36,180,654,788,158,64,60,0,13194,125,345,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
