"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","Url"
2020,"Napoli","Serie A","Alex Meret","ITA","GK","22",1997,22,21,1951,21.7,33,1.52,84,51,66.7,9,5,7,3,14.3,6,5,1,0,16.7,"https://fbref.com/en/players/9413b19f/Alex-Meret"
2020,"Napoli","Serie A","David Ospina","COL","GK","30",1988,17,17,1469,16.3,17,1.04,54,37,72.2,9,3,5,4,23.5,2,2,0,0,0,"https://fbref.com/en/players/82b1198a/David-Ospina"
2020,"Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK","30",1989,38,38,3420,38,58,1.53,195,139,71.3,11,11,16,11,28.9,2,2,0,0,0,"https://fbref.com/en/players/3a949a25/Martin-Dubravka"
2020,"Nice","Ligue 1","Walter Benítez","ARG","GK","26",1993,26,26,2340,26,36,1.38,130,95,75.4,9,8,9,4,15.4,6,4,1,1,20,"https://fbref.com/en/players/8a2248b4/Walter-Benitez"
2020,"Nice","Ligue 1","Yannis Clementia","MTQ","GK","22",1997,2,2,180,2,2,1,7,5,85.7,2,0,0,0,0,1,1,0,0,0,"https://fbref.com/en/players/7800bdb8/Yannis-Clementia"
2020,"Norwich City","Premier League","Ralf Fährmann","GER","GK","30",1988,1,1,21,0.2,1,4.29,2,1,100,NA,NA,1,NA,NA,NA,1,NA,NA,NA,"https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann"
2020,"Norwich City","Premier League","Tim Krul","NED","GK","31",1988,36,36,3240,36,68,1.89,195,128,66.7,5,6,25,5,13.9,5,3,2,0,40,"https://fbref.com/en/players/f23f9d20/Tim-Krul"
2020,"Norwich City","Premier League","Michael McGovern","NIR","GK","35",1984,2,1,159,1.8,6,3.4,13,6,53.8,0,0,1,0,0,1,0,1,0,100,"https://fbref.com/en/players/51a19d04/Michael-McGovern"
2020,"Nîmes","Ligue 1","Paul Bernardoni","FRA","GK","22",1997,25,25,2204,24.5,38,1.55,108,71,68.5,7,4,14,6,24,4,4,0,0,0,"https://fbref.com/en/players/28dabd43/Paul-Bernardoni"
2020,"Nîmes","Ligue 1","Lucas Dias","FRA","GK","20",1999,4,3,316,3.5,6,1.71,19,13,68.4,0,2,1,1,33.3,0,0,0,0,NA,"https://fbref.com/en/players/d83f8f69/Lucas-Dias"
2020,"Osasuna","La Liga","Sergio Herrera","ESP","GK","26",1993,19,18,1655,18.4,27,1.47,80,53,67.5,7,3,8,7,38.9,1,1,0,0,0,"https://fbref.com/en/players/a4995f48/Sergio-Herrera"
2020,"Osasuna","La Liga","Juan Pérez","ESP","GK","23",1996,2,2,180,2,3,1.5,9,6,77.8,1,1,0,0,0,1,1,0,0,0,"https://fbref.com/en/players/8f29e08b/Juan-Perez"
2020,"Osasuna","La Liga","Rubén","ESP","GK","35",1984,19,18,1583,17.6,24,1.36,54,30,61.1,5,9,4,4,22.2,3,3,0,0,0,"https://fbref.com/en/players/24279b8b/Ruben"
2020,"Paderborn 07","Bundesliga","Jannik Huth","GER","GK","25",1994,6,6,540,6,17,2.83,33,16,51.5,0,1,5,0,0,1,1,0,0,0,"https://fbref.com/en/players/e8fd2e5b/Jannik-Huth"
2020,"Paderborn 07","Bundesliga","Leopold Zingerle","GER","GK","25",1994,28,28,2520,28,57,2.04,152,96,64.5,4,7,17,5,17.9,4,3,1,0,25,"https://fbref.com/en/players/bf9d9070/Leopold-Zingerle"
2020,"Paris S-G","Ligue 1","Alphonse Areola","FRA","GK","26",1993,3,3,270,3,2,0.67,3,1,33.3,2,0,1,2,66.7,0,0,0,0,NA,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
2020,"Paris S-G","Ligue 1","Marcin Bułka","POL","GK","19",1999,1,1,90,1,0,0,2,2,100,1,0,0,1,100,0,0,0,0,NA,"https://fbref.com/en/players/db87a2c4/Marcin-Bulka"
2020,"Paris S-G","Ligue 1","Keylor Navas","CRC","GK","32",1986,21,21,1890,21,18,0.86,66,49,72.7,17,2,2,11,52.4,0,0,0,0,NA,"https://fbref.com/en/players/ecada4fc/Keylor-Navas"
2020,"Paris S-G","Ligue 1","Sergio Rico","ESP","GK","25",1993,2,2,180,2,4,2,10,6,60,2,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/5f0241b2/Sergio-Rico"
2020,"Parma","Serie A","Simone Colombi","ITA","GK","28",1991,4,4,360,4,4,1,19,15,84.2,1,1,2,1,25,2,1,0,1,0,"https://fbref.com/en/players/72be9309/Simone-Colombi"
2020,"Parma","Serie A","Luigi Sepe","ITA","GK","28",1991,34,34,3060,34,53,1.56,193,137,75.6,13,6,15,5,14.7,9,6,3,0,33.3,"https://fbref.com/en/players/343f753a/Luigi-Sepe"
2020,"RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK","29",1990,32,32,2880,32,34,1.06,116,82,72.4,16,12,4,10,31.3,2,2,0,0,0,"https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi"
2020,"RB Leipzig","Bundesliga","Yvon Mvogo","SUI","GK","25",1994,2,2,180,2,3,1.5,5,2,40,2,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/dc29b608/Yvon-Mvogo"
2020,"Real Madrid","La Liga","Alphonse Areola","FRA","GK","26",1993,4,4,360,4,5,1.25,14,9,78.6,3,1,0,1,25,2,2,0,0,0,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
2020,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","27",1992,34,34,3060,34,20,0.59,96,76,79.2,23,8,3,18,52.9,0,0,0,0,NA,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2020,"Real Sociedad","La Liga","Miguel Ángel Moyá","ESP","GK","35",1984,13,13,1170,13,16,1.23,51,36,68.6,5,4,4,3,23.1,1,0,0,1,NA,"https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya"
2020,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","24",1995,25,25,2250,25,32,1.28,93,60,73.1,11,4,10,6,24,8,7,1,0,12.5,"https://fbref.com/en/players/374ee424/Alex-Remiro"
2020,"Reims","Ligue 1","Nicolas Lemaître","FRA","GK","22",1997,1,1,90,1,3,3,4,1,50,0,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre"
2020,"Reims","Ligue 1","Predrag Rajković","SRB","GK","23",1995,27,27,2430,27,18,0.67,87,65,80.5,10,11,6,12,44.4,5,1,4,0,80,"https://fbref.com/en/players/58ad9383/Predrag-Rajkovic"
2020,"Rennes","Ligue 1","Edouard Mendy","SEN","GK","27",1992,24,24,2160,24,19,0.79,79,60,79.7,13,5,6,9,37.5,4,3,1,0,25,"https://fbref.com/en/players/33887998/Edouard-Mendy"
2020,"Rennes","Ligue 1","Romain Salin","FRA","GK","35",1984,5,4,360,4,5,1.25,19,13,73.7,2,0,2,1,25,1,0,1,0,100,"https://fbref.com/en/players/74733221/Romain-Salin"
2020,"Roma","Serie A","Daniel Fuzato","BRA","GK","22",1997,1,1,90,1,1,1,2,1,50,1,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/82328faf/Daniel-Fuzato"
2020,"Roma","Serie A","Pau López","ESP","GK","24",1994,32,32,2880,32,45,1.41,132,86,72,18,6,8,5,15.6,9,8,1,0,11.1,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
2020,"Roma","Serie A","Antonio Mirante","ITA","GK","36",1983,5,5,450,5,5,1,24,19,83.3,2,1,2,2,40,1,1,0,0,0,"https://fbref.com/en/players/30223b33/Antonio-Mirante"
2020,"SPAL","Serie A","Etrit Berisha","ALB","GK","30",1989,26,26,2340,26,44,1.69,147,105,74.1,5,3,18,3,11.5,6,6,0,0,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
2020,"SPAL","Serie A","Karlo Letica","CRO","GK","22",1997,10,10,900,10,29,2.9,65,36,55.4,0,1,9,0,0,1,0,1,0,100,"https://fbref.com/en/players/4a6914ff/Karlo-Letica"
2020,"SPAL","Serie A","Demba Thiam","SEN","GK","21",1998,2,2,180,2,4,2,16,12,81.3,0,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/0f47717b/Demba-Thiam"
2020,"Saint-Étienne","Ligue 1","Stefan Bajic","FRA","GK","17",2001,1,1,90,1,1,1,2,1,50,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/be13e5a8/Stefan-Bajic"
2020,"Saint-Étienne","Ligue 1","Jessy Moulin","FRA","GK","33",1986,5,5,450,5,4,0.8,23,19,91.3,2,2,1,2,40,2,2,0,0,0,"https://fbref.com/en/players/28a65a2c/Jessy-Moulin"
2020,"Saint-Étienne","Ligue 1","Stéphane Ruffier","FRA","GK","32",1986,22,22,1980,22,40,1.82,100,60,63,6,4,12,3,13.6,4,3,0,1,0,"https://fbref.com/en/players/cac76a72/Stephane-Ruffier"
2020,"Sampdoria","Serie A","Emil Audero","IDN","GK","22",1997,36,36,3240,36,60,1.67,165,109,67.9,12,5,19,9,25,8,7,0,1,0,"https://fbref.com/en/players/649b01d8/Emil-Audero"
2020,"Sampdoria","Serie A","Wladimiro Falcone","ITA","GK","24",1995,2,2,180,2,5,2.5,13,8,69.2,0,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
2020,"Sassuolo","Serie A","Andrea Consigli","ITA","GK","32",1987,31,31,2790,31,55,1.77,145,92,66.9,12,5,14,5,16.1,8,7,1,0,12.5,"https://fbref.com/en/players/8cabdc1e/Andrea-Consigli"
2020,"Sassuolo","Serie A","Gianluca Pegolo","ITA","GK","38",1981,5,5,450,5,4,0.8,27,24,85.2,2,2,1,2,40,0,0,0,0,NA,"https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo"
2020,"Sassuolo","Serie A","Stefano Turati","ITA","GK","17",2001,2,2,180,2,4,2,12,8,75,0,2,0,0,0,1,1,0,0,0,"https://fbref.com/en/players/bf168004/Stefano-Turati"
2020,"Schalke 04","Bundesliga","Alexander Nübel","GER","GK","22",1996,26,26,2315,25.7,40,1.56,118,80,69.5,8,9,9,5,19.2,4,4,0,0,0,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
2020,"Schalke 04","Bundesliga","Markus Schubert","GER","GK","21",1998,9,8,742,8.2,18,2.18,55,37,70.9,1,3,4,2,25,2,2,0,0,0,"https://fbref.com/en/players/289b90cd/Markus-Schubert"
2020,"Sevilla","La Liga","Yassine Bounou","MAR","GK","28",1991,6,5,495,5.5,3,0.55,20,17,90,4,1,0,4,80,1,1,0,0,0,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
2020,"Sevilla","La Liga","Tomáš Vaclík","CZE","GK","30",1989,33,33,2925,32.5,31,0.95,96,65,69.8,15,12,6,12,36.4,3,2,1,0,33.3,"https://fbref.com/en/players/7b456af7/Tomas-Vaclik"
2020,"Sheffield Utd","Premier League","Dean Henderson","ENG","GK","22",1997,36,36,3240,36,33,0.92,128,94,75,14,11,11,13,36.1,3,1,1,1,50,"https://fbref.com/en/players/e5a76dfe/Dean-Henderson"
2020,"Sheffield Utd","Premier League","Simon Moore","ENG","GK","29",1990,2,2,180,2,6,3,11,5,45.5,0,1,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e7434f04/Simon-Moore"
2020,"Southampton","Premier League","Angus Gunn","SCO","GK","23",1996,10,10,900,10,25,2.5,55,30,58.2,2,2,6,2,20,2,2,0,0,0,"https://fbref.com/en/players/e082af5b/Angus-Gunn"
2020,"Southampton","Premier League","Alex McCarthy","ENG","GK","29",1989,28,28,2520,28,35,1.25,113,78,69.9,13,5,10,7,25,2,1,1,0,50,"https://fbref.com/en/players/36c2ca73/Alex-McCarthy"
2020,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","27",1992,27,27,2430,27,32,1.19,104,71,75,11,5,11,8,29.6,7,6,1,0,14.3,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
2020,"Torino","Serie A","Antonio Rosati","ITA","GK","36",1983,1,1,90,1,1,1,5,4,80,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/28a15394/Antonio-Rosati"
2020,"Torino","Serie A","Salvatore Sirigu","ITA","GK","32",1987,36,36,3240,36,64,1.78,197,135,72.1,11,6,19,7,19.4,10,9,1,0,10,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
2020,"Torino","Serie A","Samir Ujkani","KVX","GK","31",1988,1,1,90,1,3,3,6,3,66.7,0,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/96640846/Samir-Ujkani"
2020,"Tottenham","Premier League","Paulo Gazzaniga","ARG","GK","27",1992,18,17,1613,17.9,26,1.45,82,56,72,5,5,7,2,11.8,4,3,1,0,25,"https://fbref.com/en/players/63d17038/Paulo-Gazzaniga"
2020,"Tottenham","Premier League","Hugo Lloris","FRA","GK","32",1986,21,21,1807,20.1,21,1.05,99,78,80.8,11,6,4,6,28.6,3,2,1,0,33.3,"https://fbref.com/en/players/8f62b6ee/Hugo-Lloris"
2020,"Toulouse","Ligue 1","Mauro Goicoechea","URU","GK","31",1988,2,2,180,2,5,2.5,13,8,61.5,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/132bb875/Mauro-Goicoechea"
2020,"Toulouse","Ligue 1","Lovre Kalinić","CRO","GK","29",1990,4,4,306,3.4,4,1.18,15,11,73.3,0,1,3,1,25,0,0,0,0,NA,"https://fbref.com/en/players/3a74f92b/Lovre-Kalinic"
2020,"Toulouse","Ligue 1","Baptiste Reynet","FRA","GK","28",1990,23,22,2034,22.6,49,2.17,118,68,61,3,3,16,2,9.1,5,3,2,0,40,"https://fbref.com/en/players/bcf1b2e9/Baptiste-Reynet"
2020,"Udinese","Serie A","Juan Musso","ARG","GK","25",1994,38,38,3420,38,51,1.34,194,141,77.8,12,9,17,14,36.8,10,8,2,0,20,"https://fbref.com/en/players/a111cf41/Juan-Musso"
2020,"Union Berlin","Bundesliga","Rafał Gikiewicz","POL","GK","31",1987,33,33,2970,33,54,1.64,159,105,67.9,12,5,16,8,24.2,4,3,1,0,25,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
2020,"Union Berlin","Bundesliga","Moritz Nicolas","GER","GK","21",1997,1,1,90,1,4,4,8,4,50,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/226ddf9d/Moritz-Nicolas"
2020,"Valencia","La Liga","Jasper Cillessen","NED","GK","30",1989,24,24,2096,23.3,30,1.29,109,78,78,10,7,7,5,20.8,8,6,2,0,25,"https://fbref.com/en/players/04ac8285/Jasper-Cillessen"
2020,"Valencia","La Liga","Jaume Doménech","ESP","GK","28",1990,15,14,1324,14.7,23,1.56,81,58,72.8,4,4,6,3,21.4,1,1,0,0,0,"https://fbref.com/en/players/c9cb972b/Jaume-Domenech"
2020,"Valladolid","La Liga","Churripi","ESP","GK","25",1994,3,3,244,2.7,3,1.11,13,10,76.9,1,0,2,1,33.3,0,0,0,0,NA,"https://fbref.com/en/players/81a606fc/Churripi"
2020,"Valladolid","La Liga","Jordi Masip","ESP","GK","30",1989,35,35,3150,35,39,1.11,125,85,73.6,8,15,12,11,31.4,7,6,1,0,14.3,"https://fbref.com/en/players/8fae77ea/Jordi-Masip"
2020,"Valladolid","La Liga","Samu Pérez","ESP","GK","22",1997,1,0,26,0.3,1,3.46,1,0,100,0,0,0,0,NA,1,1,0,0,0,"https://fbref.com/en/players/aae17c81/Samu-Perez"
2020,"Villarreal","La Liga","Sergio Asenjo","ESP","GK","30",1989,34,34,3060,34,41,1.21,145,104,75.2,17,4,13,11,32.4,6,5,1,0,16.7,"https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo"
2020,"Villarreal","La Liga","Andrés Fernández","ESP","GK","32",1986,4,4,360,4,8,2,19,12,73.7,1,2,1,1,25,3,3,0,0,0,"https://fbref.com/en/players/307fcd26/Andres-Fernandez"
2020,"Watford","Premier League","Ben Foster","ENG","GK","36",1983,38,38,3420,38,64,1.68,178,116,68.5,8,10,20,9,23.7,9,8,1,0,11.1,"https://fbref.com/en/players/d0b3ceb9/Ben-Foster"
2020,"Werder Bremen","Bundesliga","Stefanos Kapino","GRE","GK","25",1994,1,1,90,1,2,2,5,3,60,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/62ba5881/Stefanos-Kapino"
2020,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","27",1992,33,33,2970,33,67,2.03,169,105,60.9,8,6,19,4,12.1,1,1,0,0,0,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
2020,"West Ham","Premier League","Łukasz Fabiański","POL","GK","34",1985,25,25,2117,23.5,34,1.45,104,71,70.2,8,7,10,5,20,4,3,1,0,25,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
2020,"West Ham","Premier League","David Martin","ENG","GK","33",1986,5,4,436,4.8,6,1.24,21,15,71.4,2,0,2,2,50,0,0,0,0,NA,"https://fbref.com/en/players/07666c20/David-Martin"
2020,"West Ham","Premier League","Darren Randolph","IRL","GK","32",1987,2,2,180,2,5,2.5,11,6,63.6,0,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/6385ebfb/Darren-Randolph"
2020,"West Ham","Premier League","Roberto","ESP","GK","33",1986,8,7,687,7.6,17,2.23,51,35,68.6,0,1,6,0,0,1,1,0,0,0,"https://fbref.com/en/players/ba3ca78f/Roberto"
2020,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","27",1992,26,26,2340,26,38,1.46,105,67,67.6,11,6,9,5,19.2,4,4,0,0,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
2020,"Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK","31",1987,8,8,720,8,8,1,37,30,81.1,2,4,2,3,37.5,1,1,0,0,0,"https://fbref.com/en/players/c89e8aae/Pavao-Pervan"
2020,"Wolves","Premier League","Rui Patrício","POR","GK","31",1988,38,38,3420,38,40,1.05,129,88,69.8,15,14,9,13,34.2,3,1,2,0,66.7,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
2021,"Alavés","La Liga","Fernando Pacheco","ESP","GK","28",1992,38,37,3349,37.2,57,1.53,141,84,61.7,9,11,17,9,24.3,3,3,0,0,0,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
2021,"Alavés","La Liga","Antonio Sivera","ESP","GK","23",1996,1,1,71,0.8,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
2021,"Angers","Ligue 1","Paul Bernardoni","FRA","GK","23",1997,38,38,3420,38,58,1.53,139,82,63.3,12,8,18,9,23.7,8,7,1,0,12.5,"https://fbref.com/en/players/28dabd43/Paul-Bernardoni"
2021,"Arminia","Bundesliga","Stefan Ortega","GER","GK","27",1992,34,34,3060,34,52,1.53,170,118,72.4,9,8,17,11,32.4,6,5,1,0,16.7,"https://fbref.com/en/players/c1242d4e/Stefan-Ortega"
2021,"Arsenal","Premier League","Rúnar Alex Rúnarsson","ISL","GK","25",1995,1,0,16,0.2,0,0,2,2,100,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson"
2021,"Arsenal","Premier League","Bernd Leno","GER","GK","28",1992,35,35,3131,34.8,37,1.06,117,83,69.2,17,6,12,11,31.4,2,1,1,0,50,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
2021,"Arsenal","Premier League","Mathew Ryan","AUS","GK","28",1992,3,3,270,3,2,0.67,10,8,90,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
2021,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","27",1992,38,38,3420,38,46,1.21,186,133,78,16,7,15,15,39.5,6,5,1,0,16.7,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2021,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","25",1995,25,25,2156,24,26,1.09,65,38,66.2,14,8,3,9,36,6,4,2,0,33.3,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
2021,"Atalanta","Serie A","Marco Sportiello","ITA","GK","28",1992,15,13,1261,14,21,1.5,47,25,57.4,9,1,3,2,15.4,2,1,1,0,50,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
2021,"Athletic Club","La Liga","Jokin Ezkieta","ESP","GK","23",1996,1,1,90,1,2,2,3,1,33.3,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta"
2021,"Athletic Club","La Liga","Unai Simón","ESP","GK","23",1997,37,37,3330,37,40,1.08,108,68,67.6,11,13,13,9,24.3,6,5,1,0,16.7,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
2021,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","27",1993,38,38,3420,38,25,0.66,122,98,80.3,26,8,4,18,47.4,4,1,2,1,66.7,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
2021,"Augsburg","Bundesliga","Rafał Gikiewicz","POL","GK","32",1987,34,34,3060,34,54,1.59,178,126,73,10,6,18,7,20.6,9,6,1,2,14.3,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
2021,"Barcelona","La Liga","Neto","BRA","GK","31",1989,7,7,630,7,6,0.86,24,18,83.3,3,2,2,3,42.9,2,2,0,0,0,"https://fbref.com/en/players/a9dc785c/Neto"
2021,"Barcelona","La Liga","Marc-André ter Stegen","GER","GK","28",1992,31,31,2790,31,32,1.03,106,76,72.6,21,5,5,11,35.5,3,3,0,0,0,"https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen"
2021,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","34",1986,33,33,2970,33,42,1.27,123,80,66.7,24,5,4,9,27.3,3,1,1,1,50,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
2021,"Bayern Munich","Bundesliga","Alexander Nübel","GER","GK","23",1996,1,1,90,1,2,2,4,2,50,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
2021,"Benevento","Serie A","Niccolò Manfredini","ITA","GK","32",1988,1,1,90,1,1,1,5,4,80,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e4b39692/Niccolo-Manfredini"
2021,"Benevento","Serie A","Lorenzo Montipò","ITA","GK","24",1996,37,37,3330,37,74,2,172,103,59.3,7,11,19,7,18.9,5,4,1,0,20,"https://fbref.com/en/players/c1d95617/Lorenzo-Montipo"
2021,"Betis","La Liga","Claudio Bravo","CHI","GK","37",1983,20,20,1800,20,25,1.25,75,50,72,8,8,4,7,35,5,4,1,0,20,"https://fbref.com/en/players/10072610/Claudio-Bravo"
2021,"Betis","La Liga","Joel Robles","ESP","GK","30",1990,18,18,1620,18,25,1.39,61,37,65.6,9,2,7,6,33.3,5,4,1,0,20,"https://fbref.com/en/players/cda0b317/Joel-Robles"
2021,"Bologna","Serie A","Angelo da Costa Júnior","BRA","GK","36",1983,6,6,540,6,9,1.5,27,18,70.4,0,5,1,1,16.7,1,1,0,0,0,"https://fbref.com/en/players/18736214/Angelo-da-Costa-Junior"
2021,"Bologna","Serie A","Federico Ravaglia","ITA","GK","20",1999,4,4,360,4,10,2.5,19,10,52.6,0,1,3,0,0,1,1,0,0,0,"https://fbref.com/en/players/6662d731/Federico-Ravaglia"
2021,"Bologna","Serie A","Łukasz Skorupski","POL","GK","29",1991,28,28,2520,28,46,1.64,147,100,72.1,10,5,13,4,14.3,7,5,2,0,28.6,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
2021,"Bordeaux","Ligue 1","Benoît Costil","FRA","GK","33",1987,38,38,3420,38,56,1.47,156,100,68.6,13,6,19,14,36.8,8,7,1,0,12.5,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
2021,"Brest","Ligue 1","Sébastien Cibois","FRA","GK","22",1998,3,3,270,3,4,1.33,11,7,72.7,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois"
2021,"Brest","Ligue 1","Gautier Larsonneur","FRA","GK","23",1997,35,35,3150,35,62,1.77,169,108,68,10,7,18,6,17.1,10,8,1,1,11.1,"https://fbref.com/en/players/b49729cb/Gautier-Larsonneur"
2021,"Brighton","Premier League","Mathew Ryan","AUS","GK","28",1992,11,11,990,11,19,1.73,34,16,55.9,2,4,5,2,18.2,4,4,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
2021,"Brighton","Premier League","Robert Sánchez","ESP","GK","22",1997,27,27,2430,27,27,1,91,65,72.5,7,10,10,10,37,3,2,0,1,0,"https://fbref.com/en/players/6a713852/Robert-Sanchez"
2021,"Burnley","Premier League","Will Norris","ENG","GK","26",1993,2,2,180,2,4,2,6,2,33.3,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c73ada83/Will-Norris"
2021,"Burnley","Premier League","Bailey Peacock-Farrell","NIR","GK","23",1996,4,4,360,4,14,3.5,24,10,41.7,0,0,4,0,0,0,0,0,0,NA,"https://fbref.com/en/players/4879f8cb/Bailey-Peacock-Farrell"
2021,"Burnley","Premier League","Nick Pope","ENG","GK","28",1992,32,32,2880,32,37,1.16,149,113,77.2,10,9,13,11,34.4,3,3,0,0,0,"https://fbref.com/en/players/4b40d9ca/Nick-Pope"
2021,"Cagliari","Serie A","Alessio Cragno","ITA","GK","26",1994,34,34,3060,34,53,1.56,182,129,73.6,6,10,18,6,17.6,5,5,0,0,0,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
2021,"Cagliari","Serie A","Guglielmo Vicario","ITA","GK","23",1996,4,4,360,4,6,1.5,21,15,71.4,3,0,1,1,25,0,0,0,0,NA,"https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario"
2021,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","25",1995,19,19,1637,18.2,27,1.48,61,34,57.4,7,6,6,4,21.1,1,1,0,0,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
2021,"Celta Vigo","La Liga","Iván Villar","ESP","GK","23",1997,21,19,1781,19.8,30,1.52,77,47,68.8,7,5,7,5,26.3,7,6,1,0,14.3,"https://fbref.com/en/players/cde52ef5/Ivan-Villar"
2021,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","25",1994,7,6,585,6.5,8,1.23,23,15,69.6,2,2,2,2,33.3,1,1,0,0,0,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
2021,"Chelsea","Premier League","Willy Caballero","ARG","GK","38",1981,1,1,90,1,3,3,3,0,0,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/a179d516/Willy-Caballero"
2021,"Chelsea","Premier League","Edouard Mendy","SEN","GK","28",1992,31,31,2745,30.5,25,0.82,81,56,71.6,17,7,7,16,51.6,3,2,1,0,33.3,"https://fbref.com/en/players/33887998/Edouard-Mendy"
2021,"Crotone","Serie A","Alex Cordaz","ITA","GK","37",1983,36,36,3240,36,91,2.53,207,118,58.5,6,3,27,2,5.6,5,5,0,0,0,"https://fbref.com/en/players/e66ebabb/Alex-Cordaz"
2021,"Crotone","Serie A","Gian Crespi","ITA","GK","19",2001,1,1,90,1,0,0,1,1,100,0,1,0,1,100,0,0,0,0,NA,"https://fbref.com/en/players/4dea2f2c/Gian-Crespi"
